company_code,company_name,report_year,document_type,source_url,retrieval_url,local_path,sha256,size
00135.HK,KUNLUN ENERGY,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043002625.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043002625.pdf,data/raw/00135.HK/2025/annual_report.pdf,374ac1be77650cad6e126652b03a869144422beefb60db1bc0c616230ef05fb8,10172828
00135.HK,KUNLUN ENERGY,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043002783.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043002783.pdf,data/raw/00135.HK/2025/esg_report.pdf,b6bb0afbe285d892f3e923f3b13513589d228c2a8f3ccc8546f294270c8e2a67,26960396
00182.HK,CONCORD NE,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042702254.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042702254.pdf,data/raw/00182.HK/2025/annual_report.pdf,05edaebbd5e8c4f5143f07e26fee546ab29235f204dc1366e805e890276fba10,2846927
00182.HK,CONCORD NE,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042702376.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042702376.pdf,data/raw/00182.HK/2025/esg_report.pdf,a5459997af9c8ca27bee92c9495d82325296ad7f952b387311098237d091ac56,17533258
00196.HK,HONGHUA GROUP,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042703116.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042703116.pdf,data/raw/00196.HK/2025/annual_report.pdf,4d8e622cb72b32bc3244481c856f67e43378aabe12624c71883e63c59c68f59e,4637626
00196.HK,HONGHUA GROUP,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042703134.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042703134.pdf,data/raw/00196.HK/2025/esg_report.pdf,c815ea1bdb599ac26f9713cbeb8dc7d38abc9966685bb1ec2f60844249a6f7f8,20696782
00206.HK,CM-ENERGY,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043001000.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043001000.pdf,data/raw/00206.HK/2025/annual_report.pdf,7d56877ee5658fb2ea47b29ffb1d7cd0b42ccd187ed1c090bee66486378e8084,10098060
00332.HK,YUANHENGGAS-NEW,2026,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0727/2026072700847.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0727/2026072700847.pdf,data/raw/00332.HK/2026/annual_report.pdf,e57890db9687ed9aac522f0b44a61d782f4293a0dd738f51d5b868453eabf65a,4781396
00332.HK,YUANHENGGAS-NEW,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0727/2026072700855.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0727/2026072700855.pdf,data/raw/00332.HK/2025/esg_report.pdf,1e05372070bdd0b07588a8eaea8d9b5423e54b87a4c1ef99250ec8a8f0c57fbd,14456198
00346.HK,YANCHANG PETRO,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0421/2026042101286.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0421/2026042101286.pdf,data/raw/00346.HK/2025/annual_report.pdf,c23dae894e68b25505351ab7b6e04672a9c27f83271ac891864a5fa2ef74b6fe,27075771
00346.HK,YANCHANG PETRO,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0421/2026042101308.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0421/2026042101308.pdf,data/raw/00346.HK/2025/esg_report.pdf,5bbb10bef7de3780482dafa2806bdc6945d1417e6b8e189f992d858f03536b6f,7161734
00353.HK,ENERGY INTINV,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0725/2025072500637.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0725/2025072500637.pdf,data/raw/00353.HK/2024/annual_report.pdf,0bee045479e248fe6f55b0c60417bd1ca1c464614ca88a4b7fb04bafdc4601d7,4498840
00353.HK,ENERGY INTINV,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0725/2025072500817.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0725/2025072500817.pdf,data/raw/00353.HK/2024/esg_report.pdf,3c58b6bfa48f8f150b4e8081b259178d95033336979afe49b85378773c35d7c8,3324154
00384.HK,CHINA GAS HOLD,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0727/2026072700334.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0727/2026072700334.pdf,data/raw/00384.HK/2025/annual_report.pdf,fb0e6200a2521eadd9ec8c570d7187ec8ec44bf0f2a9bd57444bb6ef0f6e2c9e,6952100
00384.HK,CHINA GAS HOLD,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0727/2026072700594.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0727/2026072700594.pdf,data/raw/00384.HK/2025/esg_report.pdf,8c7e3cec83d26a3d780b2a0b33acbfdf0b52d17f0dbade298e9f04c2a4f6ab3b,25720684
00451.HK,GCL NEWENERGY,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042802107.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042802107.pdf,data/raw/00451.HK/2025/annual_report.pdf,b515db749731debd6b75572505cb50b104b9e86eea6c38a27d510facc6adbf6c,5580097
00451.HK,GCL NEWENERGY,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042802561.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042802561.pdf,data/raw/00451.HK/2025/esg_report.pdf,391891fe893b81d0ef491bdc33cc64dff100d4122c08b08835910b84284723e3,14622956
00451.HK,GCL NEWENERGY,0,name_change_announcement,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0617/2026061701556.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0617/2026061701556.pdf,data/raw/00451.HK/0/name_change_announcement.pdf,e094bec74a397354821fcc3bc499750182b321032494c49b60b2222c23d2f9cc,38498
00467.HK,UNITEDENERGY GP,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043000239.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043000239.pdf,data/raw/00467.HK/2025/annual_report.pdf,d33c2df16f51ddc277dfc1411323299008aa8b8f188abc241711b696d46f26b9,1510252
00467.HK,UNITEDENERGY GP,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043000243.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043000243.pdf,data/raw/00467.HK/2025/esg_report.pdf,b01339314a883d9a429c2d5f78586789e53eb5bb93b2162e19ca3404bbade4de,44129620
00554.HK,HANS GP HLDGS,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042301297.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042301297.pdf,data/raw/00554.HK/2025/annual_report.pdf,008b419b64b3e7e79f3aff4975ce3bcc4c3143d98af93d0d5a96b8167af67df0,5237776
00554.HK,HANS GP HLDGS,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042301739.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042301739.pdf,data/raw/00554.HK/2025/esg_report.pdf,88bfb23a9a22eb9d6dac2607ef626b1d3f6e32d8bde7443ca65c1eafc427025e,408310
00579.HK,JNCEC,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042803989.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042803989.pdf,data/raw/00579.HK/2025/annual_report.pdf,149af51f67542100e9647786fccab2e3191bbbfc7ac285814665044375e646c2,2330362
00579.HK,JNCEC,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042804003.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042804003.pdf,data/raw/00579.HK/2025/esg_report.pdf,4f4c7b3d4efac83148c245dd3f938cb8351fede70dda7eba3e7736bc060c3683,27975182
00600.HK,AXERA,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042800542.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042800542.pdf,data/raw/00600.HK/2025/annual_report.pdf,7ddf143e42890fa4ff6b1eb53ad343b3d7dc17d6f06d2456ec37f86ec63197e0,2998123
00600.HK,AXERA,0,listing_document,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0130/2026013000009.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0130/2026013000009.pdf,data/raw/00600.HK/0/listing_document.pdf,e2fc6dd2c993c0d269f10fc54120875ec2662fdebdb46b4538a592f300fb5fbf,7370298
00607.HK,FULLSHARE,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0626/2026062601793.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0626/2026062601793.pdf,data/raw/00607.HK/2025/annual_report.pdf,6cf10ee447a9117dfd03a53df47cfd9656a3c696887672186a2152b375379552,4795653
00607.HK,FULLSHARE,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0626/2026062601805.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0626/2026062601805.pdf,data/raw/00607.HK/2025/esg_report.pdf,0f79bcab8cea3c32c6397ff6125bc26611e27db98b591060305777e224bc9e33,12591908
00639.HK,SHOUGANG RES,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043000571.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043000571.pdf,data/raw/00639.HK/2025/annual_report.pdf,4a6139df010364d7644519202390caf8bf423587e5ef6388c0a7721c57720433,9407291
00645.HK,ARES ASIA,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0720/2026072001465.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0720/2026072001465.pdf,data/raw/00645.HK/2025/annual_report.pdf,1a39f40a26173ae4621505494347a89d4595029cca90fd1d30ab423631ee1f2d,10846957
00650.HK,PRODUCTIVE TECH,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0730/2025073000464.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0730/2025073000464.pdf,data/raw/00650.HK/2024/annual_report.pdf,c26d20345f5b6492aeea9c67d3dc56b8b44bd04d65cbf664a5c563046939f448,7142331
00666.HK,REPT BATTERO,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042902781.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042902781.pdf,data/raw/00666.HK/2025/annual_report.pdf,bb36db93c73d9161ecc3adf4d60840241fdd15c37e400ea3f76c39f7580529ed,2835841
00666.HK,REPT BATTERO,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042903361.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042903361.pdf,data/raw/00666.HK/2025/esg_report.pdf,e30e7063b8c67502ef02454f8f84d42eb275f9cde64e8ce56ac512b5f772f55e,18253468
00686.HK,BJ ENERGY INTL,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042300710.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042300710.pdf,data/raw/00686.HK/2025/annual_report.pdf,60f50659d36cd3283b5a3797d6edb299b9dd2b6962508ca2c4c3565d9b353a8e,66022182
00686.HK,BJ ENERGY INTL,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042300780.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042300780.pdf,data/raw/00686.HK/2025/esg_report.pdf,c521d33d98a1862841b4cb16fe258ecbf06fe5d8d8e20cdddf205c3e722c2b6d,43233317
00689.HK,EPI (HOLDINGS),2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042902496.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042902496.pdf,data/raw/00689.HK/2025/annual_report.pdf,cb626d25677ea62f38808574374be59c2554984b9f5b46b0e3097a2e0645d75e,1766559
00689.HK,EPI (HOLDINGS),0,listing_document,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0318/2026031801140.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0318/2026031801140.pdf,data/raw/00689.HK/0/listing_document.pdf,3e8b8440ad23e2f5b0feaf51985cde4f43c0a34db2d46b334dc964d6e3dcd367,439444
00819.HK,TIANNENG POWER,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0330/2026033000329.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0330/2026033000329.pdf,data/raw/00819.HK/2025/annual_report.pdf,4749dcc42ee76164ea8901d53fad107305e35dda087b2a652f87c4a767ffd4ef,10108770
00819.HK,TIANNENG POWER,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0330/2026033000335.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0330/2026033000335.pdf,data/raw/00819.HK/2025/esg_report.pdf,5301b43ac9cffa20106bdaf52c543bfb6231192c540f74cdaab16f23a7fbb95f,14670575
00836.HK,CHINA RES POWER,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042801637.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042801637.pdf,data/raw/00836.HK/2025/annual_report.pdf,ff42db19472f97059413cfbe3ec6abad6157dd70e3d1890ffe5a5adca7749950,10763556
00836.HK,CHINA RES POWER,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042802417.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042802417.pdf,data/raw/00836.HK/2025/esg_report.pdf,ff02ba8d2c2f36452940dc45726dfa38282ff7e198d600702de8398e0c06e667,14773273
00866.HK,CHINA QINFA,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042701905.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042701905.pdf,data/raw/00866.HK/2025/annual_report.pdf,3ea809f8acb56a9ad0394e2c1f103686e1e3e5de3097f27299eb71f42e647e24,6863775
00951.HK,CHAOWEI POWER,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0424/2026042403282.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0424/2026042403282.pdf,data/raw/00951.HK/2025/annual_report.pdf,3df8fd48e5c7c42416e93a8f764bd0657ab4fed1a925f93993e399798b8362fc,11937815
00951.HK,CHAOWEI POWER,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0424/2026042403288.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0424/2026042403288.pdf,data/raw/00951.HK/2025/esg_report.pdf,a5d72f9f0e32b7120e0950048ff5ef1ac3f1811cdb6a820957f48b863405d9f7,14323669
00968.HK,XINYI SOLAR,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043000976.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043000976.pdf,data/raw/00968.HK/2025/annual_report.pdf,9e97ef8306142fd76afa79e4e7e680261a78c65adbc63ab719a5555721e73fa8,2962402
00968.HK,XINYI SOLAR,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043001048.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043001048.pdf,data/raw/00968.HK/2025/esg_report.pdf,42c25a3a39834049a69641d84754520bafd1ac34d0bf34563f22885f7060b43e,12230846
01080.HK,SHENGLI PIPE,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0417/2026041700264.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0417/2026041700264.pdf,data/raw/01080.HK/2025/annual_report.pdf,09257dfa8c16b43ec86cfa9ccb873dba69ab45b24c42d51f2fd292e606e6a660,4753043
01083.HK,TG SMART ENERGY,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0420/2026042000330.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0420/2026042000330.pdf,data/raw/01083.HK/2025/annual_report.pdf,ba6738b8ce89cb681e6d9073e319f7dc6360d7136ceb5da298579b2ad7c1dbfb,22582318
01083.HK,TG SMART ENERGY,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0420/2026042000372.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0420/2026042000372.pdf,data/raw/01083.HK/2025/esg_report.pdf,47ac816487ddf54f359ca3a43004182b346e46b8323dabfbe502ed12f46876b7,23943394
01193.HK,CHINA RES GAS,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043001092.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043001092.pdf,data/raw/01193.HK/2025/annual_report.pdf,e4e178f9f977e7cd5e722fa636cbd69cfb4b71adec1464a0413b66feb66992cd,11480734
01193.HK,CHINA RES GAS,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043001256.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043001256.pdf,data/raw/01193.HK/2025/esg_report.pdf,39e9ba84b5bb44040acbea4a97e2971dcdea70b6f292acdddfc883e26f25fa62,13154431
01205.HK,CITIC RESOURCES,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042900718.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042900718.pdf,data/raw/01205.HK/2025/annual_report.pdf,8d00d419fa2eb84571a9737583a719b4d8ac84d333bafba0086dbbaa128cb455,7293524
01205.HK,CITIC RESOURCES,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042901100.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042901100.pdf,data/raw/01205.HK/2025/esg_report.pdf,bc478e569fe9b9d29848bc267a30d25086f4160bb456eedc7d5e06f77252b1ab,19903431
01229.HK,NAN NAN RES,2026,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0723/2026072300346.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0723/2026072300346.pdf,data/raw/01229.HK/2026/annual_report.pdf,1407da4314807efcaf9baa86e33e93b7f871a0babb4d99b87300f3e1a4ac57b3,5658116
01229.HK,NAN NAN RES,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0723/2026072300366.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0723/2026072300366.pdf,data/raw/01229.HK/2025/esg_report.pdf,9e3d94279571e34a02de45963f51a0b92da9a92544ef02a3f089a923c082c8e4,2706385
01251.HK,SPT ENERGY,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042800550.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042800550.pdf,data/raw/01251.HK/2025/annual_report.pdf,daf4125b60c40ecc31c74106d9245073656ad59add9a11f555bab6a8666af897,5372615
01277.HK,KINETIC DEV,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0331/2026033104131.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0331/2026033104131.pdf,data/raw/01277.HK/2025/annual_report.pdf,4d25d336e38b4eee625729c451f1d5f545d322b9d35819f45e770c02730d91c0,8497119
01303.HK,HUILI RES,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042701140.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042701140.pdf,data/raw/01303.HK/2025/annual_report.pdf,60727d5aaec20db547cec31e6f45216474a1dec5c057e12b3ab8231166927d93,4271796
01303.HK,HUILI RES,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042701326.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042701326.pdf,data/raw/01303.HK/2025/esg_report.pdf,cf9184fbf422b070e4172294948abcf1ed63c46473c1da53e1f4d8b1df53a178,2737536
01393.HK,HIDILI INDUSTRY,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043004226.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043004226.pdf,data/raw/01393.HK/2025/annual_report.pdf,92788c4a8995ba1ee35850df7dee70bc8dd084994dc984022b0e7001d6114996,2927510
01407.HK,JY GAS,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042302956.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042302956.pdf,data/raw/01407.HK/2025/annual_report.pdf,d35e79aa5da259d54f10cbb96bc6f1c9245a74a43d2a6e682b33aa5733bb8ea1,2039767
01407.HK,JY GAS,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042303182.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042303182.pdf,data/raw/01407.HK/2025/esg_report.pdf,7034490cfd371523bb1de9fb8ca4b777d6751560ba1ec9bfe9b315c8e018e3c7,1405768
01555.HK,MIE HOLDINGS,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0420/2026042000474.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0420/2026042000474.pdf,data/raw/01555.HK/2025/annual_report.pdf,f359eabe956f7abe373fc6ebad7c3d38ac56ce5152b036ef87312c97d22bf699,6652828
01600.HK,TIAN LUN GAS,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0417/2026041701807.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0417/2026041701807.pdf,data/raw/01600.HK/2025/annual_report.pdf,681ffa1a2be846a7665b39502193cf082ed459b6cac2ca76f738c3f13e8d40de,3982643
01600.HK,TIAN LUN GAS,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0417/2026041701823.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0417/2026041701823.pdf,data/raw/01600.HK/2025/esg_report.pdf,a7f55fa33370cf46fe7ef1ae022fbfde31a0ca9a12d570a9a3530e003d879ae2,48770730
01608.HK,VPOWER GROUP,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043004010.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043004010.pdf,data/raw/01608.HK/2025/annual_report.pdf,e515d3cc2b17b87465316dc91f84d9554b8f02e4fb7e3ed07fb3198091dfbaa8,9305440
01608.HK,VPOWER GROUP,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043004014.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043004014.pdf,data/raw/01608.HK/2025/esg_report.pdf,be28ecd4b6179a1de5fbd934160c90a48e6c102c30cb447e1a6755ab8ef5c14e,8976227
01621.HK,VICO INTL HLDGS,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0723/2026072300494.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0723/2026072300494.pdf,data/raw/01621.HK/2025/annual_report.pdf,98a6ed7cb3e204a579b169e7e0bd887c010f9b5bef95eaf8a7f1c2eb0ccd241e,3381477
