company_code,company_name,report_year,document_type,source_url,retrieval_url,local_path,sha256,size
000096.SZ,广聚能源,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/9a42033d-f9c9-4f17-aff8-33d611a67e99.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/9a42033d-f9c9-4f17-aff8-33d611a67e99.PDF,data/raw/000096.SZ/2025/annual_report.pdf,628eb818aeba88c81ef7a10961618426e1a84d20ec181e27daa2cd4590d096d1,1286433
000155.SZ,川能动力,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-10/0b85e5a8-fab9-44e9-89ce-b4c5ff94c4a3.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-10/0b85e5a8-fab9-44e9-89ce-b4c5ff94c4a3.PDF,data/raw/000155.SZ/2025/annual_report.pdf,486d8c7c460d75a8da6a12fb36eb5b457f51deb101b6221ebcce42ece8151cdf,1483973
000400.SZ,许继电气,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-11/3ffe5f89-4106-4c37-889e-63181d32aef6.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-11/3ffe5f89-4106-4c37-889e-63181d32aef6.PDF,data/raw/000400.SZ/2025/annual_report.pdf,518288c88fd02a3d996a17048a258843f60ef9705dc05687ff795269cccdaa9b,2112317
000400.SZ,许继电气,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-11/0ec99d43-1ee6-4265-a9ac-eb924c3f937a.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-11/0ec99d43-1ee6-4265-a9ac-eb924c3f937a.PDF,data/raw/000400.SZ/2025/esg_report.pdf,2da24ae96ae8835d109883e8c71581035b308c09eedac857bfa59c8c273c178f,36144475
000407.SZ,胜利股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-25/21a25109-48ba-4146-9399-ea8549814972.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-25/21a25109-48ba-4146-9399-ea8549814972.PDF,data/raw/000407.SZ/2025/annual_report.pdf,414808bacb3044245002f151a139bd7dc5cba6c2b7963bae51a20001557da85b,4155777
00042.HK,NE ELECTRIC,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042906260.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042906260.pdf,data/raw/hkex_reports/00042.HK/2025/annual_report.pdf,21078a028f464310f4c928efe60cf9664d416f9a3e200f2a2c153b3c35e1b72e,7945868
00042.HK,NE ELECTRIC,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042900377.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042900377.pdf,data/raw/hkex_reports/00042.HK/2025/esg_report.pdf,14e4c842f9b1fd5b5440c36284067cec259e94f28825b4faa20d60e61a31cbf3,6287793
000421.SZ,南京公用,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-13/44f7ece0-cf60-4273-b742-ff17263172f4.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-13/44f7ece0-cf60-4273-b742-ff17263172f4.PDF,data/raw/000421.SZ/2025/annual_report.pdf,020bc6606fe2f27a760767b1c9409c45f4d3a0e1a76085a2b903eac3c6a2618e,5148996
000531.SZ,穗恒运Ａ,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-10/c6309277-b6b3-40a0-b88b-75d22262103b.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-10/c6309277-b6b3-40a0-b88b-75d22262103b.PDF,data/raw/000531.SZ/2025/annual_report.pdf,283499f28f05aa5b9f1110ae09b03688a143dffc65ed488646795a56c185f331,5158808
000531.SZ,穗恒运Ａ,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-10/866c66bc-5465-495f-ab60-3dc494cd71bc.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-10/866c66bc-5465-495f-ab60-3dc494cd71bc.PDF,data/raw/000531.SZ/2025/esg_report.pdf,a1df07ddb7d5ef04108f91157ee541ae8f50f211a103b1cb2cc43b8857a7c36f,67372961
000533.SZ,顺钠股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-16/4029358f-f034-49a5-8b81-32b9d55251d8.pdf,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-16/4029358f-f034-49a5-8b81-32b9d55251d8.pdf,data/raw/000533.SZ/2025/annual_report.pdf,80d523dc9f1d0adf918a531bd76cf614dc6ccc1285fc650db6e2947ff88f5cdf,2269809
000533.SZ,顺钠股份,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-16/88823c04-dc9b-4d4f-bc42-e8e2a9d96887.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-16/88823c04-dc9b-4d4f-bc42-e8e2a9d96887.PDF,data/raw/000533.SZ/2025/esg_report.pdf,6758c0cc7ef927463de249b4af8b5a0f66fda886585e52a41c5a23d031b21176,15953514
000537.SZ,绿发电力,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/b1bb7df3-3ace-455c-94b0-b2593b344572.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/b1bb7df3-3ace-455c-94b0-b2593b344572.PDF,data/raw/000537.SZ/2025/annual_report.pdf,7fd86920dfdcbfa4c6ac1c0fe49ae337204cec61b3bb1fb6985c47a4791247fe,2248825
000539.SZ,粤电力Ａ,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/07735727-f60a-4a65-b45a-d3bedb3a8192.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/07735727-f60a-4a65-b45a-d3bedb3a8192.PDF,data/raw/000539.SZ/2025/annual_report.pdf,14f52505dcf5c67201f89fa1c05924f009deffaae1244a1611d7283868823422,4736832
000543.SZ,皖能电力,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/3b3f544c-c39a-4da0-8493-880d50c9247f.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/3b3f544c-c39a-4da0-8493-880d50c9247f.PDF,data/raw/000543.SZ/2025/annual_report.pdf,1b0608ef0bf705db234250be1b99f5ec9bc47dd0cfc3bd6077046b7d1c36cf13,1453717
000543.SZ,皖能电力,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/07509de1-a0fd-43c0-b1fd-9c9d001f4d73.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/07509de1-a0fd-43c0-b1fd-9c9d001f4d73.PDF,data/raw/000543.SZ/2025/esg_report.pdf,83b9e3211cc38b1fbdb4665c3a67315106c54886b048a3e1c19daddbfaec7171,27764818
000554.SZ,泰山石油,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/f1293baa-82c3-4def-b2ce-2df13ac2a987.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/f1293baa-82c3-4def-b2ce-2df13ac2a987.PDF,data/raw/000554.SZ/2025/annual_report.pdf,af5fb64e276ee5a4fe4b4996a3d1e59b73497ba6693f9fa44ea3bdf2bdea7aa4,6315146
000554.SZ,泰山石油,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/ea8fc224-cd29-440d-9cc5-01f843455242.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/ea8fc224-cd29-440d-9cc5-01f843455242.PDF,data/raw/000554.SZ/2025/esg_report.pdf,217bf62eca707b6d71708d7f408668a7c1d6c6bfa3cc064cbacefffda4c5021d,38391275
000591.SZ,太阳能,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/e4246dbf-16d3-426d-853d-fb06a648fc88.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/e4246dbf-16d3-426d-853d-fb06a648fc88.PDF,data/raw/000591.SZ/2025/annual_report.pdf,bc5603ed96e5bc32d526988e69430631ecb61ac867db1bd466ae8bd49565d1fa,1384009
000593.SZ,德龙汇能,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/8f7b360b-3f11-4214-8d16-a78f575d9aa1.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/8f7b360b-3f11-4214-8d16-a78f575d9aa1.PDF,data/raw/000593.SZ/2025/annual_report.pdf,76f2092cc165813102f2278abfe33109dd953407c8afd0332603dfea961a3aab,3784214
000600.SZ,建投能源,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/c569a305-bce8-4d42-9786-6f96640344f6.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/c569a305-bce8-4d42-9786-6f96640344f6.PDF,data/raw/000600.SZ/2025/annual_report.pdf,a27e66779edff3c6e5332f1033d520eb12f3bdd03524125d3f807327f22235e4,9368864
000600.SZ,建投能源,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/ba6a9b6c-0794-4a84-90c5-1a1ebb80389c.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/ba6a9b6c-0794-4a84-90c5-1a1ebb80389c.PDF,data/raw/000600.SZ/2025/esg_report.pdf,a7ecee741aaf1ffa43df1cd48588eaac8a52f7dd0051328a15422b140000f3d5,43202820
000601.SZ,韶能股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/57934b65-1290-4228-a299-cc9b02ac080e.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/57934b65-1290-4228-a299-cc9b02ac080e.PDF,data/raw/000601.SZ/2025/annual_report.pdf,34e5fc8e900d6e1ae8b5c6aa17b023bfbe6537bde01c6f41908eea603299f84c,2941071
00061.HK,GREEN LEADER,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0424/2026042400838.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0424/2026042400838.pdf,data/raw/hkex_reports/00061.HK/2025/annual_report.pdf,0419f653af8367d701e63178a4aa6371317fdca3a2ca0d54333305dbed788068,2975098
00061.HK,GREEN LEADER,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0424/2026042400920.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0424/2026042400920.pdf,data/raw/hkex_reports/00061.HK/2025/esg_report.pdf,1cc69e9154b74a6e20b95494026e3e78153fb3bf6e132011eee21572b751e781,2629822
000637.SZ,茂化实华,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/9ee7b32c-9375-494b-a7df-e1467b8af59b.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/9ee7b32c-9375-494b-a7df-e1467b8af59b.PDF,data/raw/000637.SZ/2025/annual_report.pdf,18231670324fb8ab60c264dbaebf4972004a4c153aa5a046dc7be4d2e40646d9,1291103
00065.HK,GRAND OCEAN AR,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042802772.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042802772.pdf,data/raw/hkex_reports/00065.HK/2025/annual_report.pdf,9de6602fba6ef38da2e2f1321d6eab3773656d5cf73765c9c26ad4716cd08a73,1988455
000682.SZ,东方电子,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/a512cf37-75dd-4d0d-96e8-76bf6eb22bdf.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/a512cf37-75dd-4d0d-96e8-76bf6eb22bdf.PDF,data/raw/000682.SZ/2025/annual_report.pdf,4cbdcada558fa9e38e232120db50dafb4c33c4c7b522b1ffedb1c720d9360ef2,2111550
000690.SZ,宝新能源,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/4f9ccb95-957e-40e2-bc29-c80aed851941.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/4f9ccb95-957e-40e2-bc29-c80aed851941.PDF,data/raw/000690.SZ/2025/annual_report.pdf,eea8494bf556389c8b3bc469160906ce6e4f564799dea95a477d505be5e5df3d,1100603
000690.SZ,宝新能源,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/baccaf84-357b-41d7-9726-747eb93b7683.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/baccaf84-357b-41d7-9726-747eb93b7683.PDF,data/raw/000690.SZ/2025/esg_report.pdf,165cb4026e70096e54de03cf27a933c7cb2791ad7d62694829412b779c6efeb8,358376
000692.SZ,惠天热电,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/a0c3e46c-096c-4bae-b85e-34d7a86f0fde.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/a0c3e46c-096c-4bae-b85e-34d7a86f0fde.PDF,data/raw/000692.SZ/2025/annual_report.pdf,62eaa4d6bb8a8fc3b34abb6460a9f19dcd16cd2032c8bd393c569a85b34b6a5c,1314153
000703.SZ,恒逸石化,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-15/d1cf3d86-3007-4b83-80d3-0b837413c84e.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-15/d1cf3d86-3007-4b83-80d3-0b837413c84e.PDF,data/raw/000703.SZ/2025/annual_report.pdf,e0959767b909750630a3dbf6870b31711d2e835a1db82875ac0ad50e1d40b0ea,3101020
000720.SZ,新能泰山,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/59929986-3982-402a-922b-c4fa8af50167.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/59929986-3982-402a-922b-c4fa8af50167.PDF,data/raw/000720.SZ/2025/annual_report.pdf,1bc2c6ccfa4028e3ada3f26998829adc8e3682714306db861e098ac824bf1823,3085003
000722.SZ,湖南发展,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-04/50851f44-a53c-4649-9e1f-666e4ccf3b4f.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-04/50851f44-a53c-4649-9e1f-666e4ccf3b4f.PDF,data/raw/000722.SZ/2025/annual_report.pdf,82fb6364c2f56a398976ce8ed375b8ca8aa1a18f6541cc418f443832a69ffe71,1188510
000723.SZ,美锦能源,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/90902e19-f604-493b-bcde-74396cf3858a.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/90902e19-f604-493b-bcde-74396cf3858a.PDF,data/raw/000723.SZ/2025/annual_report.pdf,8d3fdc8de42f4da59369d5438a5c1adb7190d0d627bd48f69b6cd72f6494442e,1504518
000723.SZ,美锦能源,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/2570c948-eec5-4e4c-83c4-5f9c46e5f50f.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/2570c948-eec5-4e4c-83c4-5f9c46e5f50f.PDF,data/raw/000723.SZ/2025/esg_report.pdf,53dcaddfbf27220447873aa6322d1b9c8a44fa58d739e3e75bb9234da1162292,98315262
000767.SZ,晋控电力,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/2acf2511-82ce-4e87-8469-75e628a11616.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/2acf2511-82ce-4e87-8469-75e628a11616.PDF,data/raw/000767.SZ/2025/annual_report.pdf,de2b71d7c5a1eb76f9fccba18d52b8aa266fd1f543d8451cbad9759b8a02ebd4,1367653
000767.SZ,晋控电力,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/f72cd14a-6dfe-4039-9446-c09fd8e88366.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/f72cd14a-6dfe-4039-9446-c09fd8e88366.PDF,data/raw/000767.SZ/2025/esg_report.pdf,afd3f4c0b304e087744f92be7f507dc81dc7ba088b545efc1a6ff06b603f4140,47543156
000791.SZ,甘肃能源,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/10221d94-7e0e-445d-b125-c8ae644724cc.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/10221d94-7e0e-445d-b125-c8ae644724cc.PDF,data/raw/000791.SZ/2025/annual_report.pdf,bfe980a1233eeebda9d0870e0f171fc98a8f64adffe5fd63114926ff1bcd789f,1217257
000791.SZ,甘肃能源,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/003b10b9-e971-4620-a1de-7a6c8394afc1.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/003b10b9-e971-4620-a1de-7a6c8394afc1.PDF,data/raw/000791.SZ/2025/esg_report.pdf,821f32421d3907ed0f7d30f3cd559dc2f93a93b1403372545b0d53ab67dcea94,22878316
000819.SZ,岳阳兴长,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-05-07/a252f237-c704-4a63-94af-7d46e95aaa54.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-05-07/a252f237-c704-4a63-94af-7d46e95aaa54.PDF,data/raw/000819.SZ/2025/annual_report.pdf,6f7b12e1f54ffa254eec0cb9e1725835dcdcbd800b600b35598c444cc53171ba,124327
000819.SZ,岳阳兴长,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/5229fe4f-ff77-41be-b90a-fc9f3e290f67.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/5229fe4f-ff77-41be-b90a-fc9f3e290f67.PDF,data/raw/000819.SZ/2025/esg_report.pdf,0db859da852dd5915008850b389116d9687fd7f816cd732657ab587557715e1d,22830692
000862.SZ,银星能源,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-26/30eecae4-5a04-406a-840b-f367bb859c3c.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-26/30eecae4-5a04-406a-840b-f367bb859c3c.PDF,data/raw/000862.SZ/2025/annual_report.pdf,2b7b5f9e47e833592e64e1fc4ecee6224e4fb10f67c37d462a11dd53f4ab4ca5,1038968
000875.SZ,电投绿能,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/64af4bfa-5ad4-4edf-b789-beb9eee1d5e4.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/64af4bfa-5ad4-4edf-b789-beb9eee1d5e4.PDF,data/raw/000875.SZ/2025/annual_report.pdf,1661c3bbc9d7d1905421884a5d57c01b06b2fb2a27bb0541bbb90295524ac75f,1511578
000883.SZ,湖北能源,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/7cb29321-483e-4cc9-82de-4ecc59dbb3b6.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/7cb29321-483e-4cc9-82de-4ecc59dbb3b6.PDF,data/raw/000883.SZ/2025/annual_report.pdf,e9dc6572c45b306e1fdae8394bc7b4d6d21d846fc0fb1614a5272b786f34695c,1773763
000899.SZ,赣能股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-18/a7f2febb-f881-4856-b224-636c65c34b6f.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-18/a7f2febb-f881-4856-b224-636c65c34b6f.PDF,data/raw/000899.SZ/2025/annual_report.pdf,1063fd11f45f1190db6fbfb0db47c59088417410047b8676ccc38a11d96c2db4,1139425
000922.SZ,佳电股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/be00e823-5d01-4cb9-a50c-35ecc85e0f97.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/be00e823-5d01-4cb9-a50c-35ecc85e0f97.PDF,data/raw/000922.SZ/2025/annual_report.pdf,7818015c66e18bcfd39f61c882cdc7718ab4066b036c30a28de768283151adb3,1816460
000937.SZ,冀中能源,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/e44b0814-6036-40c4-a477-98173145ea75.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/e44b0814-6036-40c4-a477-98173145ea75.PDF,data/raw/000937.SZ/2025/annual_report.pdf,18d1e468333b6253c3e2407b6a390a8fc190b6cfde4afb10b48dcfb320254c0f,1362339
000966.SZ,长源电力,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/0ec1b7b3-9c73-4ebe-96cd-9782a630fda6.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/0ec1b7b3-9c73-4ebe-96cd-9782a630fda6.PDF,data/raw/000966.SZ/2025/annual_report.pdf,9c3b3bfa7ebc0b887e0e681a2daae6b855c2d618bc64d06e2b3762de90435775,1565745
000968.SZ,蓝焰控股,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/e8e58391-9f7d-4e3e-a20f-f91de853f3ff.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/e8e58391-9f7d-4e3e-a20f-f91de853f3ff.PDF,data/raw/000968.SZ/2025/annual_report.pdf,5b7e2680db59030685904ec0b5a79099207590f5f749285a786039b64bdfcc64,1387618
000993.SZ,闽东电力,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/bde59dd0-8054-47c4-aecb-bb7e0e860c7d.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/bde59dd0-8054-47c4-aecb-bb7e0e860c7d.PDF,data/raw/000993.SZ/2025/annual_report.pdf,423d5beef93a524dcb373973e5b757b8984dc7affd368465714fa1c1d9fd6b62,1055954
001208.SZ,华菱线缆,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-30/56775ab6-ab4a-48fc-8176-0ea4367b2869.pdf,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-30/56775ab6-ab4a-48fc-8176-0ea4367b2869.pdf,data/raw/001208.SZ/2025/annual_report.pdf,df519176f5a65033bc8f60995fc91eddcc02b9e8d297e96720e3a0fed858fe26,1809971
001258.SZ,立新能源,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/c4de7ed7-ade8-4b19-862a-a453dfedb428.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/c4de7ed7-ade8-4b19-862a-a453dfedb428.PDF,data/raw/001258.SZ/2025/annual_report.pdf,02a9e25acc0e49972a9dd4cc4ce3b6cc03f5fabf4a6963b61d80b49f211b0e32,7042167
001269.SZ,欧晶科技,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/902f94d2-33d3-4e7c-9c36-ecab85315b76.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/902f94d2-33d3-4e7c-9c36-ecab85315b76.PDF,data/raw/001269.SZ/2025/annual_report.pdf,5764b8303d7ac0da421529d2fd08ddb77f442b01c2b8cd5219a25156b564b246,1428134
