company_code,company_name,report_year,indicator_code,value,status,source_url,source_file,source_page,evidence_text,confidence
000968.SZ,蓝焰控股,2025,Q_S_DIVIDEND_PER_SHARE,0.05,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/e8e58391-9f7d-4e3e-a20f-f91de853f3ff.PDF,data/raw/000968.SZ/2025/annual_report.pdf,43,"报告期利润分配及资本公积金转增股本情况 适用 □不适用 每 10 股送红股数(股) 0 每 10 股派息数(元)(含税) 0.5 分配预案的股本基数(股) 967502660 现金分红金额(元)(含税) 48,375,",0.94
000968.SZ,蓝焰控股,2025,Q_S_DIVIDEND_PER_SHARE,0.05,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/e8e58391-9f7d-4e3e-a20f-f91de853f3ff.PDF,data/raw/000968.SZ/2025/annual_report.pdf,199,3、其他 十七、资产负债表日后事项 1、重要的非调整事项 不适用 2、利润分配情况 拟分配每 10 股派息数(元) 0.5 拟分配每 10 股分红股(股) 0 拟分配每 10 股转增数(股) 0 经审议批准宣告发,0.94
000968.SZ,蓝焰控股,2025,Q_S_DIVIDEND_PER_SHARE,0,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/e8e58391-9f7d-4e3e-a20f-f91de853f3ff.PDF,data/raw/000968.SZ/2025/annual_report.pdf,199,分配每 10 股分红股(股) 0 拟分配每 10 股转增数(股) 0 经审议批准宣告发放的每 10 股派息数(元) 0 利润分配方案 2026 年 4 月 27 日，本公司召开第八届董事会第七次会 议，审议通,0.94
001258.SZ,立新能源,2025,Q_S_DIVIDEND_PER_SHARE,0.03,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/c4de7ed7-ade8-4b19-862a-a453dfedb428.PDF,data/raw/001258.SZ/2025/annual_report.pdf,42,"报告期利润分配及资本公积金转增股本情况 √适用 □不适用 每 10 股送红股数(股) 0 每 10 股派息数(元)(含税) 0.30 分配预案的股本基数(股) 933,333,334 现金分红金额(元)(含税) 28,00",0.94
001258.SZ,立新能源,2025,Q_S_DIVIDEND_PER_SHARE,0.03,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/c4de7ed7-ade8-4b19-862a-a453dfedb428.PDF,data/raw/001258.SZ/2025/annual_report.pdf,143,明 公司不存在需要披露的重要或有事项。 十五、资产负债表日后事项 1、利润分配情况 拟分配每 10 股派息数(元) 0.3 拟分配每 10 股分红股(股) 0 拟分配每 10 股转增数(股) 0 经审议批准宣告发,0.94
001258.SZ,立新能源,2025,Q_S_DIVIDEND_PER_SHARE,0,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/c4de7ed7-ade8-4b19-862a-a453dfedb428.PDF,data/raw/001258.SZ/2025/annual_report.pdf,143,分配每 10 股分红股(股) 0 拟分配每 10 股转增数(股) 0 经审议批准宣告发放的每 10 股派息数(元) 0 经审议批准宣告发放的每 10 股分红股(股) 0 经审议批准宣告发放的每 10 股转增数,0.94
001896.SZ,豫能控股,2025,Q_G_DEBT_ASSET_RATE,86.8,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/29426423-51db-4e0f-91b9-a1a8b18c2613.PDF,data/raw/001896.SZ/2025/annual_report.pdf,66,目 本报告期末 上年末 本报告期末比上年末增减 流动比率 0.47 0.44 6.82% 资产负债率 86.80% 89.02% -2.22% 速动比率 0.40 0.35 14.29% 本报告期 上年同,0.9
001896.SZ,豫能控股,2025,Q_G_DEBT_ASSET_RATE,65,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/29426423-51db-4e0f-91b9-a1a8b18c2613.PDF,data/raw/001896.SZ/2025/annual_report.pdf,133,",000.00 元，到 期日为 2038 年 6 月 4 日，该契约条件要求长垣综合能源的资产负债率不得高于 65%；流动比不得低于 1，测试日为 每年的 12 月 31 日。截至 2025 年 12 月",0.9
001896.SZ,豫能控股,2025,Q_G_DEBT_ASSET_RATE,66.53,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/29426423-51db-4e0f-91b9-a1a8b18c2613.PDF,data/raw/001896.SZ/2025/annual_report.pdf,133,试日为 每年的 12 月 31 日。截至 2025 年 12 月 31 日，长垣综合能源的资产负债率为 66.53%；流动比为 0.68。长垣综合能 源确认，该财务指标约束条款已触发影响公司提款，并可能影响,0.9
001896.SZ,豫能控股,2025,Q_G_DEBT_ASSET_RATE,95,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/29426423-51db-4e0f-91b9-a1a8b18c2613.PDF,data/raw/001896.SZ/2025/annual_report.pdf,133,元，到期日为 2030 年 10 月 12 日，该契约条件要求交易 中心的并购方合并口径资产负债率不大于 95%，测试日为每年的 12 月 31 日。截至 2025 年 12 月 31 日，交易中心的,0.9
001896.SZ,豫能控股,2025,Q_G_DEBT_ASSET_RATE,86.8,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/29426423-51db-4e0f-91b9-a1a8b18c2613.PDF,data/raw/001896.SZ/2025/annual_report.pdf,165,".18 负债总额 27,904,718,864.33 28,144,780,096.26 资产负债率 86.80% 89.02% 2、金融资产 (1) 转移方式分类 ☑适用 □不适用 单位：元 转移方式",0.9
00196.HK,HONGHUA GROUP,2025,Q_S_RD_RATE,5.2,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042703116.pdf,data/raw/hkex_reports/00196.HK/2025/annual_report.pdf,6,"r, an increase of 11.31% over the past year. R&D investment intensity was 5.2%, a year-on-year increase of 0.64 percentage",0.93
00196.HK,HONGHUA GROUP,2025,Q_S_RD_RATE,2.97764743789,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042703116.pdf,data/raw/hkex_reports/00196.HK/2025/annual_report.pdf,75,"English consolidated income statement derived: Research and development expenses 6 (163,572) (150,457) | Revenue 4 5,493,330 5,633,410",0.93
00196.HK,HONGHUA GROUP,2025,Q_S_RD_RATE,5.2,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042703134.pdf,data/raw/hkex_reports/00196.HK/2025/esg_report.pdf,21,"nting a year-on-year increase of 11.67%. The R&D intensity reached 5.2%, up by 0.69 percentage points year-on-year,",0.93
002090.SZ,金智科技,2025,Q_S_DIVIDEND_PER_SHARE,0.025,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-17/da4335ae-ea0c-4a70-9871-ecab8a547187.PDF,data/raw/002090.SZ/2025/annual_report.pdf,50,"报告期利润分配及资本公积金转增股本情况 适用 □不适用 每 10 股送红股数(股) 0 每 10 股派息数(元)(含税) 0.25 分配预案的股本基数(股) 400,577,071 现金分红金额(元)(含税) 10,01",0.94
002090.SZ,金智科技,2025,Q_S_DIVIDEND_PER_SHARE,0.045,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-17/da4335ae-ea0c-4a70-9871-ecab8a547187.PDF,data/raw/002090.SZ/2025/annual_report.pdf,174,股份有限公司 2025 年年度报告全文 十六、资产负债表日后事项 1、利润分配情况 拟分配每 10 股派息数(元) 0.45 拟分配每 10 股分红股(股) 0 拟分配每 10 股转增数(股) 0 0.45 经审议,0.94
002245.SZ,蔚蓝锂芯,2025,Q_G_ROE,9.77,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-14/f2df9f6e-7c03-4781-93df-51c9a7e0d2da.PDF,data/raw/002245.SZ/2025/annual_report.pdf,7,222 稀释每股收益(元/ 股) 0.6154 0.4233 45.38% 0.1222 加权平均净资产收益 率 9.77% 7.30% 2.47% 2.20% 2025 年末 2024 年末 本年末比上年末增减,0.92
002245.SZ,蔚蓝锂芯,2025,Q_G_ROE,9.77,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-14/f2df9f6e-7c03-4781-93df-51c9a7e0d2da.PDF,data/raw/002245.SZ/2025/annual_report.pdf,155,"= D+A/2+ E×F/K-G×H/K ±I×J/K 7,276,947,346.84 加权平均净资产收益率 M=A/L 9.77% 扣除非经常损益加权平均净资产收益率 N=C/L 9.93% (2)基本每股收益和稀释每",0.92
002245.SZ,蔚蓝锂芯,2025,Q_G_ROE,9.93,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-14/f2df9f6e-7c03-4781-93df-51c9a7e0d2da.PDF,data/raw/002245.SZ/2025/annual_report.pdf,155,"276,947,346.84 加权平均净资产收益率 M=A/L 9.77% 扣除非经常损益加权平均净资产收益率 N=C/L 9.93% (2)基本每股收益和稀释每股收益的计算过程 1)基本每股收益的计算过程 项目 序号 本",0.92
002364.SZ,中恒电气,2025,Q_S_DIVIDEND_PER_SHARE,0.1,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/d0543cb8-6de6-4606-9add-49a587d32b30.PDF,data/raw/002364.SZ/2025/annual_report.pdf,49,"杭州中恒电气股份有限公司 2025 年年度报告全文 每 10 股送红股数(股) 0 每 10 股派息数(元)(含税) 1 分配预案的股本基数(股) 561,760,560 现金分红金额(元)(含税) 56,17",0.94
002364.SZ,中恒电气,2025,Q_S_DIVIDEND_PER_SHARE,0.3,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/d0543cb8-6de6-4606-9add-49a587d32b30.PDF,data/raw/002364.SZ/2025/annual_report.pdf,213,2、利润分配情况 拟分配每 10 股派息数(元) 利润分配方案 3、销售退回 4、其他资产负债表日后事项说明 十八、其他重要事项 1、前期会计差错更正 (1,0.94
002487.SZ,大金重工,2025,Q_S_DIVIDEND_PER_SHARE,0.087,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-06/6aa612fb-1857-49fb-80ae-34252bd385b7.PDF,data/raw/002487.SZ/2025/annual_report.pdf,40,"报告期利润分配及资本公积金转增股本情况 适用 □不适用 每 10 股送红股数(股) 0 每 10 股派息数(元)(含税) 0.87 分配预案的股本基数(股) 637,749,349 现金分红金额(元)(含税)注1 55,",0.94
002487.SZ,大金重工,2025,Q_S_DIVIDEND_PER_SHARE,1,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-06/6aa612fb-1857-49fb-80ae-34252bd385b7.PDF,data/raw/002487.SZ/2025/annual_report.pdf,197,大金重工股份有限公司 2025年年度报告全文 2、利润分配情况 拟分配每 10 股派息数(元) 经审议批准宣告发放的每 10 股派息数(元) 利润分配方案 3、销售退回 4、其他资产负债表日后事项说明 十八、其他重,0.94
002533.SZ,金杯电工,2025,Q_G_ROE,14.15,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/35d76772-6a6b-4dde-9439-b554040356ac.PDF,data/raw/002533.SZ/2025/annual_report.pdf,7,7% 0.712 稀释每股收益(元/股) 0.825 0.780 5.77% 0.712 加权平均净资产收益率 14.15% 14.53% -0.38% 14.02% 2025 年末 2024 年末 本年末比上年,0.92
002533.SZ,金杯电工,2025,Q_G_ROE,14.15,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/35d76772-6a6b-4dde-9439-b554040356ac.PDF,data/raw/002533.SZ/2025/annual_report.pdf,219,"L=D+A/2+E×F/K- G×H/K±I×J/K 4,239,398,052.63 加权平均净资产收益率 M=A/L 14.15% 扣除非经常损益后加权平均净资产收益率 M1=C/L 12.38% 期初股份总数 N 7",0.92
002533.SZ,金杯电工,2025,Q_G_ROE,1,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/35d76772-6a6b-4dde-9439-b554040356ac.PDF,data/raw/002533.SZ/2025/annual_report.pdf,219,"9,398,052.63 加权平均净资产收益率 M=A/L 14.15% 扣除非经常损益后加权平均净资产收益率 M1=C/L 12.38% 期初股份总数 N 733,941,062.00 公积金转增股本或股",0.92
002616.SZ,长青集团,2025,Q_G_DEBT_ASSET_RATE,73.23,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/6c1bc172-edf2-4c40-b9b4-5ae4e1fe7c88.PDF,data/raw/002616.SZ/2025/annual_report.pdf,2,成功出售了一些发展受限 项目等多种有利因素下，公司的经营性净现金流同比增长 37.13%，资产负债率由去年的 73.23%大幅下降至62.35%。去年，生物质热电业务取得近年最好成绩。 华中、华东区域各项目的平均,0.9
002616.SZ,长青集团,2025,Q_G_DEBT_ASSET_RATE,73.23,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/6c1bc172-edf2-4c40-b9b4-5ae4e1fe7c88.PDF,data/raw/002616.SZ/2025/annual_report.pdf,23,年同期的 0.2920 元增加 11.68%。公司的经营性净现金流同比增长 37.13%，资产负债率由去年的 73.23%大幅下降至 62.35%。 本报告期，公司向社会累计供应清洁电力 34.09 亿度，供应清,0.9
002616.SZ,长青集团,2025,Q_G_DEBT_ASSET_RATE,73.23,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/6c1bc172-edf2-4c40-b9b4-5ae4e1fe7c88.PDF,data/raw/002616.SZ/2025/annual_report.pdf,85,"为 10,506,489,178.26元，负债总额为7,693,493,743.21 元，资产负债率为73.23%；期末资产总额为9,637,714,176.53 元，负债总额为 6,009,340,81",0.9
002616.SZ,长青集团,2025,Q_G_DEBT_ASSET_RATE,62.35,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/6c1bc172-edf2-4c40-b9b4-5ae4e1fe7c88.PDF,data/raw/002616.SZ/2025/annual_report.pdf,85,"额为9,637,714,176.53 元，负债总额为 6,009,340,813.50元，资产负债率为 62.35%。 85",0.9
002616.SZ,长青集团,2025,Q_G_DEBT_ASSET_RATE,62.35,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/6c1bc172-edf2-4c40-b9b4-5ae4e1fe7c88.PDF,data/raw/002616.SZ/2025/annual_report.pdf,93,本报告期末 上年末 本报告期末比上年末增 减 流动比率 1.53 1.33 15.04% 资产负债率 62.35% 73.23% -10.88% 速动比率 1.44 1.24 16.13% 本报告期 上年,0.9
002706.SZ,良信股份,2025,Q_S_DIVIDEND_PER_SHARE,0.2,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-11/6e5b941a-3c90-4bfa-916d-e46782edd6fa.PDF,data/raw/002706.SZ/2025/annual_report.pdf,38,"报告期利润分配及资本公积金转增股本情况 R适用 □不适用 每 10 股送红股数(股) 0 每 10 股派息数(元)(含税) 2.00 分配预案的股本基数(股) 1,098,802,720 现金分红金额(元)(含税) 219",0.94
002706.SZ,良信股份,2025,Q_S_DIVIDEND_PER_SHARE,0.2,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-11/6e5b941a-3c90-4bfa-916d-e46782edd6fa.PDF,data/raw/002706.SZ/2025/annual_report.pdf,190,项目 内容 对财务状况和经营成果的影 响数 无法估计影响数的原因 2、利润分配情况 拟分配每 10 股派息数(元) 2.00 经审议批准宣告发放的每 10 股派息数(元) 2.20 利润分配方案 公司拟以实施权益分,0.94
002706.SZ,良信股份,2025,Q_S_DIVIDEND_PER_SHARE,0.22,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-11/6e5b941a-3c90-4bfa-916d-e46782edd6fa.PDF,data/raw/002706.SZ/2025/annual_report.pdf,190,数的原因 2、利润分配情况 拟分配每 10 股派息数(元) 2.00 经审议批准宣告发放的每 10 股派息数(元) 2.20 利润分配方案 公司拟以实施权益分派股权登记日的总股本扣减公司回购 专用证券账户中的股份为,0.94
002882.SZ,金龙羽,2025,Q_S_DIVIDEND_PER_SHARE,0.1,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-27/c8023ac6-3e17-46bd-8cf0-c28947ead96f.PDF,data/raw/002882.SZ/2025/annual_report.pdf,37,"报告期利润分配及资本公积金转增股本情况 适用 □不适用 每 10 股送红股数(股) 0 每 10 股派息数(元)(含税) 1 分配预案的股本基数(股) 432,900,000 现金分红金额(元)(含税) 43,29",0.94
002882.SZ,金龙羽,2025,Q_S_DIVIDEND_PER_SHARE,0.1,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-27/c8023ac6-3e17-46bd-8cf0-c28947ead96f.PDF,data/raw/002882.SZ/2025/annual_report.pdf,155,存在需要披露的重要或有事项。 3、其他 十七、资产负债表日后事项 1、利润分配情况 拟分配每 10 股派息数(元) 1 拟分配每 10 股分红股(股) 0 拟分配每 10 股转增数(股) 0 经审议批准宣告发,0.94
002882.SZ,金龙羽,2025,Q_S_DIVIDEND_PER_SHARE,0,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-27/c8023ac6-3e17-46bd-8cf0-c28947ead96f.PDF,data/raw/002882.SZ/2025/annual_report.pdf,155,分配每 10 股分红股(股) 0 拟分配每 10 股转增数(股) 0 经审议批准宣告发放的每 10 股派息数(元) 0 经审议批准宣告发放的每 10 股分红股(股) 0 经审议批准宣告发放的每 10 股转增数,0.94
002893.SZ,京能热力,2025,Q_S_DIVIDEND_PER_SHARE,0.091,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/232612b7-b24b-4132-ae8c-adf86a213da0.PDF,data/raw/002893.SZ/2025/annual_report.pdf,56,"报告期利润分配及资本公积金转增股本情况 适用 □不适用 每 10 股送红股数(股) 0 每 10 股派息数(元) (含税) 0.91 分配预案的股本基数(股) 263,640,000 现金分红金额(元) (含税) 23,9",0.94
002893.SZ,京能热力,2025,Q_S_DIVIDEND_PER_SHARE,0.091,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/232612b7-b24b-4132-ae8c-adf86a213da0.PDF,data/raw/002893.SZ/2025/annual_report.pdf,185,事项。 3、其他 十七、资产负债表日后事项 1、重要的非调整事项 2、利润分配情况 拟分配每 10 股派息数(元) 0.91 拟分配每 10 股转增数(股) 0 经审议批准宣告发放的每 10 股派息数(元) 0 经,0.94
002893.SZ,京能热力,2025,Q_S_DIVIDEND_PER_SHARE,0,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/232612b7-b24b-4132-ae8c-adf86a213da0.PDF,data/raw/002893.SZ/2025/annual_report.pdf,185,10 股派息数(元) 0.91 拟分配每 10 股转增数(股) 0 经审议批准宣告发放的每 10 股派息数(元) 0 经审议批准宣告发放的每 10 股分红股(股) 0 利润分配方案 2026 年 4 月 2,0.94
002911.SZ,佛燃能源,2025,Q_S_DIVIDEND_PER_SHARE,0.27,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-25/421ea001-e587-4e69-9c11-4f96f88b41b8.PDF,data/raw/002911.SZ/2025/annual_report.pdf,51,"报告期利润分配及资本公积金转增股本情况 适用 □不适用 每 10 股送红股数(股) 0 每 10 股派息数(元)(含税) 2.7 分配预案的股本基数(股) 1,298,394,217 现金分红金额(元)(含税) 350",0.94
002911.SZ,佛燃能源,2025,Q_S_DIVIDEND_PER_SHARE,0.52,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-25/421ea001-e587-4e69-9c11-4f96f88b41b8.PDF,data/raw/002911.SZ/2025/annual_report.pdf,232,"亿元，计入其 他权益工具。 1,500,000,000.00 / 2、利润分配情况 拟分配每 10 股派息数(元) 5.20 利润分配方案 1、以公司总股本 1,298,394,217 股为基数，向全体股东每 10",0.94
002980.SZ,华盛昌,2025,Q_S_RD_RATE,10.26,pending,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/925581b2-0afe-4728-8166-6b4dde2e149d.PDF,data/raw/002980.SZ/2025/annual_report.pdf,27,具备从传感器应用到 精密制造的全链条技术积累。截至 2025 年 12 月 31 日，公司研发投入占比达营收 10.26%，公司将对前沿技术持续投入 和迭代，进一步补充公司产品矩阵。 (三)核心技术指标持续发展，,0.82
00600.HK,AXERA,2025,Q_E_GHG_INTENSITY,12.5,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042800542.pdf,data/raw/hkex_reports/00600.HK/2025/annual_report.pdf,77,English revenue intensity: Greenhouse gas emission intensity (Scope 1 & Scope 2) tCO2e/revenue of RMB in million 1.25,0.92
00600.HK,AXERA,2025,Q_E_GHG_INTENSITY,7003.1,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042800542.pdf,data/raw/hkex_reports/00600.HK/2025/annual_report.pdf,85,English revenue intensity: Greenhouse gas emission intensity (Scope 1 & Scope 2) tCO2e/revenue of RMB in million 700.31,0.92
01205.HK,CITIC RESOURCES,2025,Q_E_GHG_REDUCTION_RATE,-14.2512699057,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042901100.pdf,data/raw/hkex_reports/01205.HK/2025/esg_report.pdf,33,"English same-scope GHG table derived: Total GHG Emission (Scope 1 and Scope 2) tonnes of CO2e 132,134.21 115,652.29",0.93
01205.HK,CITIC RESOURCES,2025,Q_E_GHG_REDUCTION_RATE,-14.2505783897,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042901100.pdf,data/raw/hkex_reports/01205.HK/2025/esg_report.pdf,64,"English same-scope GHG table derived: Total GHG Emission (Scope 1 and Scope 2) Tonnes of CO2e 132,134.21 115,652.99",0.93
01250.HK,SDHS NEW ENERGY,2025,Q_S_SAFETY_INVEST_RATE,1.77,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042302482.pdf,data/raw/hkex_reports/01250.HK/2025/esg_report.pdf,58,"y education training attendance 10,291 9,020 Proportion of safety production investment38 % / 1.77 Community investment amount RMB10,000 1,406.",0.94
01798.HK,DATANG RENEW,2025,Q_S_SAFETY_INVEST_RATE,4.41,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042802732.pdf,data/raw/hkex_reports/01798.HK/2025/annual_report.pdf,165,"ment RMB10,000 55,147.00 45,698.99 31,692.00 Work safety investment as % of % 4.41 3.63 2.48 revenue Personal protective equipment expenditure RM",0.94
03337.HK,ANTON OILFIELD,2025,Q_E_ALTERNATIVE_WATER_RATE,8.53,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042903319.pdf,data/raw/hkex_reports/03337.HK/2025/esg_report.pdf,24,.12 thousand cubic -28.7% meters/RMB million Proportion of the recycled water consumption 8.53% 2026 Target Water consumption per revenue 11,0.93
03337.HK,ANTON OILFIELD,2025,Q_E_ALTERNATIVE_WATER_RATE,8.53,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042903319.pdf,data/raw/hkex_reports/03337.HK/2025/esg_report.pdf,51,MB million Wastewater discharged per revenue Proportion of the recycled water consumption 8.53 % Total wastewater discharged 10.62 Ten thousa,0.93
03337.HK,ANTON OILFIELD,2025,Q_S_DONATION_RATE,0.03,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042903319.pdf,data/raw/hkex_reports/03337.HK/2025/esg_report.pdf,53,welfare donation amount 181 RMB ten thousand Proportion of donation total in revenue 0.03 % Governance Performance Indicators 2025 Unit,0.94
