thin_batch_rank,population_deficit,impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,key_indicator_risk,population_scarcity_risk,indicator_population,neutral_vs_zero_total_score_delta,company_code,company_name,indicator_code,indicator_name,dimension,key_indicator,candidate_count,report_years,source_pages,max_confidence,status,next_action,priority
273,19,3174,66.815972,57,203,146,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,601666.SH,平煤股份,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
274,19,3175,66.815972,9,382,373,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,601857.SH,中国石油,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
275,19,3176,66.815972,169,322,153,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,603070.SH,万控智造,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
276,19,3177,66.815972,159,274,115,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,603097.SH,江苏华辰,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
277,19,3178,66.815972,114,218,104,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,603191.SH,望变电气,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
278,19,3179,66.815972,170,292,122,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,603320.SH,迪贝电气,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
279,19,3180,66.815972,101,282,181,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,603393.SH,新天然气,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
280,19,3181,66.815972,96,200,104,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,603507.SH,振江股份,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
281,19,3182,66.815972,149,264,115,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,603727.SH,博迈科,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
282,19,3183,66.815972,197,342,145,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,603819.SH,神力股份,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
283,19,3184,66.815972,163,273,110,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,605196.SH,华通线缆,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
284,19,3185,66.815972,151,250,99,True,1.0,0.99,0.283333,0.0,0.998264,1,1.02,605368.SH,蓝天燃气,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
285,19,3186,66.815972,120,221,101,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,688116.SH,天奈科技,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
286,19,3187,66.815972,188,455,267,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,688147.SH,微导纳米,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
287,19,3188,66.815972,47,343,296,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,688303.SH,大全能源,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
288,19,3189,66.815972,108,224,116,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,688339.SH,亿华通,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
289,19,3190,66.815972,98,418,320,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,688349.SH,三一重能,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
290,19,3191,66.815972,84,202,118,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,688599.SH,天合光能,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
291,19,3192,66.815972,91,245,154,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,688660.SH,电气风电,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
292,19,3193,66.815972,126,258,132,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,688663.SH,DR新风光,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
293,19,3194,66.815972,189,328,139,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,688707.SH,振华新材,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
294,19,3195,66.815972,188,305,117,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,688779.SH,五矿新能,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
295,19,3196,66.815972,73,547,474,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,920010.BJ,凯添燃气,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
296,19,3197,66.815972,46,536,490,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,920046.BJ,亿能电力,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
297,19,3198,66.815972,172,485,313,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,920152.BJ,昆工科技,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
298,19,3199,66.815972,194,495,301,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,920239.BJ,长虹能源,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
299,19,3200,66.815972,3,513,510,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,920496.BJ,许昌智能,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
300,19,3201,66.815972,78,561,483,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,920523.BJ,德瑞锂电,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
301,19,3202,66.815972,186,520,334,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,920639.BJ,晨光电缆,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
302,19,3203,66.815972,102,489,387,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,920682.BJ,球冠电缆,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
303,19,3204,66.815972,70,538,468,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,920770.BJ,艾能聚,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
304,19,3205,66.815972,172,548,376,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,920779.BJ,武汉蓝电,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
305,19,3206,66.815972,187,490,303,True,1.0,1.0,0.273333,0.0,0.998264,1,0.984,920914.BJ,远航精密,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
306,19,3241,66.575776,73,199,126,False,0.980392,1.0,0.283333,0.0,0.998264,1,1.02,01250.HK,SDHS NEW ENERGY,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
307,19,3242,66.575776,201,350,149,False,0.980392,1.0,0.283333,0.0,0.998264,1,1.02,300040.SZ,九洲集团,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
308,19,3243,66.575776,30,199,169,False,0.980392,1.0,0.283333,0.0,0.998264,1,1.02,600821.SH,金开新能,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
309,19,3244,66.565972,111,210,99,True,1.0,0.99,0.273333,0.0,0.998264,1,0.984,00968.HK,XINYI SOLAR,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
310,19,3245,66.565972,151,250,99,True,1.0,0.99,0.273333,0.0,0.998264,1,0.984,605368.SH,蓝天燃气,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
311,19,3569,66.325776,73,199,126,False,0.980392,1.0,0.273333,0.0,0.998264,1,0.984,01250.HK,SDHS NEW ENERGY,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
312,19,3570,66.325776,201,350,149,False,0.980392,1.0,0.273333,0.0,0.998264,1,0.984,300040.SZ,九洲集团,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
313,19,3571,66.325776,30,199,169,False,0.980392,1.0,0.273333,0.0,0.998264,1,0.984,600821.SH,金开新能,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
314,19,3795,65.815972,176,271,95,True,1.0,0.95,0.283333,0.0,0.998264,1,1.02,600021.SH,上海电力,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
315,19,3796,65.815972,195,290,95,True,1.0,0.95,0.283333,0.0,0.998264,1,1.02,688429.SH,时创能源,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
316,19,3841,65.565972,176,271,95,True,1.0,0.95,0.273333,0.0,0.998264,1,0.984,600021.SH,上海电力,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
317,19,3842,65.565972,195,290,95,True,1.0,0.95,0.273333,0.0,0.998264,1,0.984,688429.SH,时创能源,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
318,19,4038,65.21412,90,196,106,False,0.925926,1.0,0.283333,0.0,0.998264,1,1.02,601727.SH,上海电气,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
319,19,4081,64.96412,90,196,106,False,0.925926,1.0,0.273333,0.0,0.998264,1,0.984,601727.SH,上海电气,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
320,19,4220,64.065972,118,206,88,True,1.0,0.88,0.283333,0.0,0.998264,1,1.02,002249.SZ,大洋电机,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
321,19,4221,64.065972,180,268,88,True,1.0,0.88,0.283333,0.0,0.998264,1,1.02,603829.SH,洛凯股份,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
322,19,4231,63.995797,207,354,147,False,0.877193,1.0,0.283333,0.0,0.998264,1,1.02,605222.SH,起帆电缆,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
323,19,4263,63.815972,118,206,88,True,1.0,0.88,0.273333,0.0,0.998264,1,0.984,002249.SZ,大洋电机,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
324,19,4265,63.815972,180,268,88,True,1.0,0.88,0.273333,0.0,0.998264,1,0.984,603829.SH,洛凯股份,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
325,19,4272,63.745797,207,354,147,False,0.877193,1.0,0.273333,0.0,0.998264,1,0.984,605222.SH,起帆电缆,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
326,19,4296,63.617696,208,326,118,False,0.862069,1.0,0.283333,0.0,0.998264,1,1.02,600617.SH,国新能源,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
327,19,4412,63.543245,100,195,95,False,0.909091,0.95,0.283333,0.0,0.998264,1,1.02,003035.SZ,南网能源,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
328,19,4698,63.367696,208,326,118,False,0.862069,1.0,0.273333,0.0,0.998264,1,0.984,600617.SH,国新能源,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
329,19,4714,63.293245,100,195,95,False,0.909091,0.95,0.273333,0.0,0.998264,1,0.984,003035.SZ,南网能源,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
330,19,4793,62.899306,210,385,175,False,0.833333,1.0,0.283333,0.0,0.998264,1,1.02,301002.SZ,崧盛股份,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
331,19,4794,62.899306,82,190,108,False,0.833333,1.0,0.283333,0.0,0.998264,1,1.02,601615.SH,明阳智能,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
332,19,4832,62.649306,210,385,175,False,0.833333,1.0,0.273333,0.0,0.998264,1,0.984,301002.SZ,崧盛股份,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
333,19,4833,62.649306,82,190,108,False,0.833333,1.0,0.273333,0.0,0.998264,1,0.984,601615.SH,明阳智能,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
334,19,4849,62.557776,211,448,237,False,0.819672,1.0,0.283333,0.0,0.998264,1,1.02,300490.SZ,华自科技,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
335,19,4850,62.557776,211,373,162,False,0.819672,1.0,0.283333,0.0,0.998264,1,1.02,300853.SZ,申昊科技,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
336,19,4851,62.557776,38,189,151,False,0.819672,1.0,0.283333,0.0,0.998264,1,1.02,603861.SH,白云电器,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
337,19,5028,62.307776,211,448,237,False,0.819672,1.0,0.273333,0.0,0.998264,1,0.984,300490.SZ,华自科技,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
338,19,5029,62.307776,211,373,162,False,0.819672,1.0,0.273333,0.0,0.998264,1,0.984,300853.SZ,申昊科技,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
339,19,5030,62.307776,38,189,151,False,0.819672,1.0,0.273333,0.0,0.998264,1,0.984,603861.SH,白云电器,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
340,19,5046,62.227263,212,468,256,False,0.806452,1.0,0.283333,0.0,0.998264,1,1.02,00639.HK,SHOUGANG RES,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
341,19,5047,62.227263,212,421,209,False,0.806452,1.0,0.283333,0.0,0.998264,1,1.02,603577.SH,汇金通,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
342,19,5076,62.065972,123,203,80,True,1.0,0.8,0.283333,0.0,0.998264,1,1.02,600726.SH,华电能源,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
343,19,5101,61.977263,212,468,256,False,0.806452,1.0,0.273333,0.0,0.998264,1,0.984,00639.HK,SHOUGANG RES,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
344,19,5102,61.977263,212,421,209,False,0.806452,1.0,0.273333,0.0,0.998264,1,0.984,603577.SH,汇金通,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
345,19,5136,61.815972,123,203,80,True,1.0,0.8,0.273333,0.0,0.998264,1,0.984,600726.SH,华电能源,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
346,19,5137,61.815972,130,209,79,True,1.0,0.79,0.283333,0.0,0.998264,1,1.02,603728.SH,鸣志电器,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
347,19,5339,61.597222,214,346,132,False,0.78125,1.0,0.283333,0.0,0.998264,1,1.02,600310.SH,广西能源,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
348,19,5344,61.565972,130,209,79,True,1.0,0.79,0.273333,0.0,0.998264,1,0.984,603728.SH,鸣志电器,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
349,19,5385,61.347222,214,346,132,False,0.78125,1.0,0.273333,0.0,0.998264,1,0.984,600310.SH,广西能源,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
350,19,5398,61.296741,215,406,191,False,0.769231,1.0,0.283333,0.0,0.998264,1,1.02,002986.SZ,宇新股份,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
351,19,5399,61.296741,215,351,136,False,0.769231,1.0,0.283333,0.0,0.998264,1,1.02,688733.SH,壹石通,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
352,19,5531,61.065972,165,241,76,True,1.0,0.76,0.283333,0.0,0.998264,1,1.02,688516.SH,奥特维,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
353,19,5536,61.046741,215,406,191,False,0.769231,1.0,0.273333,0.0,0.998264,1,0.984,002986.SZ,宇新股份,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
354,19,5537,61.046741,215,351,136,False,0.769231,1.0,0.273333,0.0,0.998264,1,0.984,688733.SH,壹石通,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
355,19,5545,61.005366,216,498,282,False,0.757576,1.0,0.283333,0.0,0.998264,1,1.02,00042.HK,NE ELECTRIC,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
356,19,5573,60.815972,165,241,76,True,1.0,0.76,0.273333,0.0,0.998264,1,0.984,688516.SH,奥特维,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
357,19,5581,60.755366,216,498,282,False,0.757576,1.0,0.273333,0.0,0.998264,1,0.984,00042.HK,NE ELECTRIC,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
358,19,5591,60.722689,217,429,212,False,0.746269,1.0,0.283333,0.0,0.998264,1,1.02,00295.HK,KONG SUN HOLD,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
359,19,5592,60.722689,217,365,148,False,0.746269,1.0,0.283333,0.0,0.998264,1,1.02,300407.SZ,凯发电气,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
360,19,5593,60.722689,71,183,112,False,0.746269,1.0,0.283333,0.0,0.998264,1,1.02,600438.SH,通威股份,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
361,19,5594,60.722689,217,323,106,False,0.746269,1.0,0.283333,0.0,0.998264,1,1.02,603988.SH,中电电机,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
362,19,5614,60.565972,150,224,74,True,1.0,0.74,0.283333,0.0,0.998264,1,1.02,000690.SZ,宝新能源,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
363,19,5615,60.565972,141,215,74,True,1.0,0.74,0.283333,0.0,0.998264,1,1.02,600577.SH,精达股份,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
364,19,5636,60.472689,217,429,212,False,0.746269,1.0,0.273333,0.0,0.998264,1,0.984,00295.HK,KONG SUN HOLD,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
365,19,5637,60.472689,217,365,148,False,0.746269,1.0,0.273333,0.0,0.998264,1,0.984,300407.SZ,凯发电气,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
366,19,5638,60.472689,71,183,112,False,0.746269,1.0,0.273333,0.0,0.998264,1,0.984,600438.SH,通威股份,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
367,19,5639,60.472689,217,323,106,False,0.746269,1.0,0.273333,0.0,0.998264,1,0.984,603988.SH,中电电机,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
368,19,5642,60.448325,28,182,154,False,0.735294,1.0,0.283333,0.0,0.998264,1,1.02,600780.SH,XD通宝能,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
369,19,5753,60.315972,150,224,74,True,1.0,0.74,0.273333,0.0,0.998264,1,0.984,000690.SZ,宝新能源,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
370,19,5754,60.315972,190,263,73,True,1.0,0.73,0.283333,0.0,0.998264,1,1.02,300514.SZ,友讯达,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
371,19,5755,60.315972,141,215,74,True,1.0,0.74,0.273333,0.0,0.998264,1,0.984,600577.SH,精达股份,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
372,19,5774,60.198325,28,182,154,False,0.735294,1.0,0.273333,0.0,0.998264,1,0.984,600780.SH,XD通宝能,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
373,19,5778,60.181914,219,488,269,False,0.724638,1.0,0.283333,0.0,0.998264,1,1.02,601898.SH,中煤能源,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
374,19,5806,60.097222,214,308,94,False,0.78125,0.94,0.283333,0.0,0.998264,1,1.02,300648.SZ,星云股份,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
375,19,5809,60.065972,190,263,73,True,1.0,0.73,0.273333,0.0,0.998264,1,0.984,300514.SZ,友讯达,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
376,19,5833,59.931914,219,488,269,False,0.724638,1.0,0.273333,0.0,0.998264,1,0.984,601898.SH,中煤能源,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
377,19,5836,59.923115,38,180,142,False,0.714286,1.0,0.283333,0.0,0.998264,1,1.02,600803.SH,新奥股份,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
378,19,5837,59.923115,80,180,100,False,0.714286,1.0,0.283333,0.0,0.998264,1,1.02,688006.SH,杭可科技,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
379,19,5846,59.847222,214,308,94,False,0.78125,0.94,0.273333,0.0,0.998264,1,0.984,300648.SZ,星云股份,Q_E_ALTERNATIVE_WATER_RATE,再生水或其他替代水源占比,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
