company_code,company_name,report_year,indicator_code,candidate_count,distinct_values,source_pages,recommended_value,review_reason
301388.SZ,欣灵电气,2025,Q_G_EBITDA_INTEREST,1,37.6895,96,37.6895,single_or_consistent
301388.SZ,欣灵电气,2025,Q_G_EBITDA_MARGIN,1,14.3547,96,14.3547,single_or_consistent
301388.SZ,欣灵电气,2025,Q_G_OPERATING_MARGIN,1,5.10227,96,5.10227,single_or_consistent
301388.SZ,欣灵电气,2025,Q_G_OPERATING_PROFIT_GROWTH,1,63.046,96,63.046,single_or_consistent
301388.SZ,欣灵电气,2025,Q_G_QUICK_RATIO,1,226.266,93,226.266,single_or_consistent
301388.SZ,欣灵电气,2025,Q_G_REVENUE_GROWTH,1,1.7261,7,1.7261,single_or_consistent
301388.SZ,欣灵电气,2025,Q_G_ROA,1,2.01788,96,2.01788,single_or_consistent
301388.SZ,欣灵电气,2025,Q_G_ROE,2,2.17,7|187,2.17,single_or_consistent
301388.SZ,欣灵电气,2025,Q_G_TWO_FUNDS_RATE,1,13.1539,93,13.1539,single_or_consistent
301388.SZ,欣灵电气,2025,Q_S_DIVIDEND_PER_SHARE,2,0.2,47|179,0.2,single_or_consistent
301388.SZ,欣灵电气,2025,Q_S_DONATION_RATE,1,0.0104914,164,0.0104914,single_or_consistent
301388.SZ,欣灵电气,2025,Q_S_RD_RATE,1,5.51,25,5.51,single_or_consistent
301439.SZ,泓淋电力,2025,Q_E_ENERGY_INTENSITY,1,113.5,25,113.5,single_or_consistent
301439.SZ,泓淋电力,2025,Q_E_GHG_INTENSITY,1,85.2138,19,85.2138,single_or_consistent
301439.SZ,泓淋电力,2025,Q_E_PM_INTENSITY,1,2.04157,23,2.04157,single_or_consistent
301439.SZ,泓淋电力,2025,Q_E_WATER_INTENSITY,1,648.4,25,648.4,single_or_consistent
301439.SZ,泓淋电力,2025,Q_G_AR_TURNOVER,1,3.0598,92,3.0598,single_or_consistent
301439.SZ,泓淋电力,2025,Q_G_ASSET_TURNOVER,1,0.846585,93,0.846585,single_or_consistent
301439.SZ,泓淋电力,2025,Q_G_CAPITAL_ACCUMULATION,1,6.93472,94,6.93472,single_or_consistent
301439.SZ,泓淋电力,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.18366,93,1.18366,single_or_consistent
301439.SZ,泓淋电力,2025,Q_G_DEBT_ASSET_RATE,1,37.997,94,37.997,single_or_consistent
301439.SZ,泓淋电力,2025,Q_G_QUICK_RATIO,1,156.148,94,156.148,single_or_consistent
301439.SZ,泓淋电力,2025,Q_G_REVENUE_GROWTH,1,16.7535,8,16.7535,single_or_consistent
301439.SZ,泓淋电力,2025,Q_G_ROE,2,6.8,8|220,6.8,single_or_consistent
301439.SZ,泓淋电力,2025,Q_G_TWO_FUNDS_RATE,1,61.1921,93,61.1921,single_or_consistent
301439.SZ,泓淋电力,2025,Q_S_DIVIDEND_PER_SHARE,3,0|0.2,52|209,,conflicting_candidates
301439.SZ,泓淋电力,2025,Q_S_DONATION_RATE,1,1.644e-05,185,1.644e-05,single_or_consistent
301439.SZ,泓淋电力,2025,Q_S_PAY_PER_EMPLOYEE,1,9.41777,176,9.41777,single_or_consistent
301439.SZ,泓淋电力,2025,Q_S_RD_RATE,1,3.65,24,3.65,single_or_consistent
301456.SZ,盘古智能,2025,Q_G_AR_TURNOVER,1,1.45214,90,1.45214,single_or_consistent
301456.SZ,盘古智能,2025,Q_G_ASSET_TURNOVER,1,0.260225,92,0.260225,single_or_consistent
301456.SZ,盘古智能,2025,Q_G_CAPITAL_ACCUMULATION,1,9.794,92,9.794,single_or_consistent
301456.SZ,盘古智能,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.340799,90,0.340799,single_or_consistent
301456.SZ,盘古智能,2025,Q_G_DEBT_ASSET_RATE,1,11.0822,92,11.0822,single_or_consistent
301456.SZ,盘古智能,2025,Q_G_REVENUE_GROWTH,1,33.5538,8,33.5538,single_or_consistent
301456.SZ,盘古智能,2025,Q_G_ROE,2,3.83,8|202,3.83,single_or_consistent
301456.SZ,盘古智能,2025,Q_G_TWO_FUNDS_RATE,1,34.548,90,34.548,single_or_consistent
301456.SZ,盘古智能,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,1.27367,164,1.27367,single_or_consistent
301456.SZ,盘古智能,2025,Q_S_DIVIDEND_PER_SHARE,1,0.2,55,0.2,single_or_consistent
301456.SZ,盘古智能,2025,Q_S_DONATION_RATE,1,0.0310998,172,0.0310998,single_or_consistent
301456.SZ,盘古智能,2025,Q_S_EDU_PER_EMPLOYEE,1,0.235728,164,0.235728,single_or_consistent
301456.SZ,盘古智能,2025,Q_S_PAY_PER_EMPLOYEE,1,13.8476,164,13.8476,single_or_consistent
301456.SZ,盘古智能,2025,Q_S_RD_RATE,1,6.32,33,6.32,single_or_consistent
301487.SZ,盟固利,2025,Q_G_AR_TURNOVER,1,0.435539,125,0.435539,single_or_consistent
301487.SZ,盟固利,2025,Q_G_ASSET_TURNOVER,1,0.120651,126,0.120651,single_or_consistent
301487.SZ,盟固利,2025,Q_G_CAPITAL_ACCUMULATION,1,1.04282,127,1.04282,single_or_consistent
301487.SZ,盟固利,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.182117,125,0.182117,single_or_consistent
301487.SZ,盟固利,2025,Q_G_DEBT_ASSET_RATE,1,50.9573,127,50.9573,single_or_consistent
301487.SZ,盟固利,2025,Q_G_QUICK_RATIO,1,100.827,126,100.827,single_or_consistent
301487.SZ,盟固利,2025,Q_G_REVENUE_GROWTH,1,-25.1961,8,-25.1961,single_or_consistent
301487.SZ,盟固利,2025,Q_G_ROE,2,1.44,7|242,1.44,single_or_consistent
301487.SZ,盟固利,2025,Q_G_TWO_FUNDS_RATE,1,66.8331,125,66.8331,single_or_consistent
301487.SZ,盟固利,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,2.36393,206,2.36393,single_or_consistent
301487.SZ,盟固利,2025,Q_S_DIVIDEND_PER_SHARE,2,0.00601,52|229,0.00601,single_or_consistent
301487.SZ,盟固利,2025,Q_S_EDU_PER_EMPLOYEE,1,0.29592,206,0.29592,single_or_consistent
301487.SZ,盟固利,2025,Q_S_PAY_PER_EMPLOYEE,1,15.0424,206,15.0424,single_or_consistent
301487.SZ,盟固利,2025,Q_S_RD_RATE,1,4.53,24,4.53,single_or_consistent
301502.SZ,华阳智能,2025,Q_G_AR_TURNOVER,1,1.92446,89,1.92446,single_or_consistent
301502.SZ,华阳智能,2025,Q_G_ASSET_TURNOVER,1,0.724548,90,0.724548,single_or_consistent
301502.SZ,华阳智能,2025,Q_G_CAPITAL_ACCUMULATION,1,-22.6715,91,-22.6715,single_or_consistent
301502.SZ,华阳智能,2025,Q_G_CASH_CURRENT_LIABILITY,1,11.741,97,11.741,single_or_consistent
301502.SZ,华阳智能,2025,Q_G_CASH_REALIZATION,1,69.5105,97,69.5105,single_or_consistent
301502.SZ,华阳智能,2025,Q_G_COST_REVENUE_RATE,1,94.8115,94,94.8115,single_or_consistent
301502.SZ,华阳智能,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.581101,89,0.581101,single_or_consistent
301502.SZ,华阳智能,2025,Q_G_DEBT_ASSET_RATE,2,22.67|22.6715,91|213,,conflicting_candidates
301502.SZ,华阳智能,2025,Q_G_EBITDA_INTEREST,1,25.0229,94,25.0229,single_or_consistent
301502.SZ,华阳智能,2025,Q_G_OPERATING_MARGIN,1,5.57367,94,5.57367,single_or_consistent
301502.SZ,华阳智能,2025,Q_G_QUICK_RATIO,1,242.803,91,242.803,single_or_consistent
301502.SZ,华阳智能,2025,Q_G_REVENUE_GROWTH,1,-16.8432,7,-16.8432,single_or_consistent
301502.SZ,华阳智能,2025,Q_G_ROA,1,4.17224,94,4.17224,single_or_consistent
301502.SZ,华阳智能,2025,Q_G_ROE,2,2.58,7|233,2.58,single_or_consistent
301502.SZ,华阳智能,2025,Q_G_TWO_FUNDS_RATE,1,47.007,89,47.007,single_or_consistent
301502.SZ,华阳智能,2025,Q_S_DIVIDEND_PER_SHARE,2,0.26,45|221,0.26,single_or_consistent
301502.SZ,华阳智能,2025,Q_S_DONATION_RATE,1,0.0124382,193,0.0124382,single_or_consistent
301502.SZ,华阳智能,2025,Q_S_RD_RATE,1,4.08,24,4.08,single_or_consistent
301511.SZ,德福科技,2025,Q_G_AR_TURNOVER,1,4.48126,94,4.48126,single_or_consistent
301511.SZ,德福科技,2025,Q_G_ASSET_TURNOVER,1,0.722545,94,0.722545,single_or_consistent
301511.SZ,德福科技,2025,Q_G_CAPITAL_ACCUMULATION,1,16.3805,94,16.3805,single_or_consistent
301511.SZ,德福科技,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.54923,94,1.54923,single_or_consistent
301511.SZ,德福科技,2025,Q_G_DEBT_ASSET_RATE,1,72.7556,94,72.7556,single_or_consistent
301511.SZ,德福科技,2025,Q_G_REVENUE_GROWTH,1,59.3315,7,59.3315,single_or_consistent
301511.SZ,德福科技,2025,Q_G_ROE,2,2.78,7|194,2.78,single_or_consistent
301511.SZ,德福科技,2025,Q_G_TWO_FUNDS_RATE,1,34.0649,94,34.0649,single_or_consistent
301511.SZ,德福科技,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,1.24988,155,1.24988,single_or_consistent
301511.SZ,德福科技,2025,Q_S_DIVIDEND_PER_SHARE,1,0.1,48,0.1,single_or_consistent
301511.SZ,德福科技,2025,Q_S_EDU_PER_EMPLOYEE,1,0.193618,155,0.193618,single_or_consistent
301511.SZ,德福科技,2025,Q_S_PAY_PER_EMPLOYEE,1,14.7463,155,14.7463,single_or_consistent
301511.SZ,德福科技,2025,Q_S_RD_RATE,1,1.61,22,1.61,single_or_consistent
301516.SZ,中远通,2025,Q_G_AR_TURNOVER,1,5.09912,98,5.09912,single_or_consistent
301516.SZ,中远通,2025,Q_G_ASSET_TURNOVER,1,1.08909,99,1.08909,single_or_consistent
301516.SZ,中远通,2025,Q_G_CAPITAL_ACCUMULATION,1,-4.28986,100,-4.28986,single_or_consistent
301516.SZ,中远通,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.26753,98,1.26753,single_or_consistent
301516.SZ,中远通,2025,Q_G_DEBT_ASSET_RATE,1,25.8731,100,25.8731,single_or_consistent
301516.SZ,中远通,2025,Q_G_QUICK_RATIO,1,190.066,100,190.066,single_or_consistent
301516.SZ,中远通,2025,Q_G_REVENUE_GROWTH,1,12.7952,9,12.7952,single_or_consistent
301516.SZ,中远通,2025,Q_G_ROE,1,-4.38,9,-4.38,single_or_consistent
301516.SZ,中远通,2025,Q_G_TWO_FUNDS_RATE,1,62.1765,98,62.1765,single_or_consistent
301516.SZ,中远通,2025,Q_S_DIVIDEND_PER_SHARE,2,0,216|217,0,single_or_consistent
301516.SZ,中远通,2025,Q_S_RD_RATE,1,12.8,32,12.8,single_or_consistent
301587.SZ,中瑞股份,2025,Q_G_AR_TURNOVER,1,4.49505,108,4.49505,single_or_consistent
301587.SZ,中瑞股份,2025,Q_G_ASSET_TURNOVER,1,0.286982,108,0.286982,single_or_consistent
301587.SZ,中瑞股份,2025,Q_G_CAPITAL_ACCUMULATION,1,-1.36858,108,-1.36858,single_or_consistent
301587.SZ,中瑞股份,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.644878,108,0.644878,single_or_consistent
301587.SZ,中瑞股份,2025,Q_G_DEBT_ASSET_RATE,1,14.6766,108,14.6766,single_or_consistent
301587.SZ,中瑞股份,2025,Q_G_REVENUE_GROWTH,1,8.64555,7,8.64555,single_or_consistent
301587.SZ,中瑞股份,2025,Q_G_ROE,2,2.54,7|224,2.54,single_or_consistent
301587.SZ,中瑞股份,2025,Q_G_TWO_FUNDS_RATE,1,29.4587,108,29.4587,single_or_consistent
301587.SZ,中瑞股份,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,1.47345,177,1.47345,single_or_consistent
301587.SZ,中瑞股份,2025,Q_S_EDU_PER_EMPLOYEE,1,0.00548448,177,0.00548448,single_or_consistent
301587.SZ,中瑞股份,2025,Q_S_PAY_PER_EMPLOYEE,1,13.0197,177,13.0197,single_or_consistent
301587.SZ,中瑞股份,2025,Q_S_RD_RATE,1,8.6,21,8.6,single_or_consistent
600021.SH,上海电力,2025,Q_G_AR_TURNOVER,1,1.55202,103,1.55202,single_or_consistent
600021.SH,上海电力,2025,Q_G_ASSET_TURNOVER,1,0.211406,104,0.211406,single_or_consistent
600021.SH,上海电力,2025,Q_G_CASH_CURRENT_LIABILITY,1,22.0214,111,22.0214,single_or_consistent
600021.SH,上海电力,2025,Q_G_CASH_REALIZATION,1,109.556,111,109.556,single_or_consistent
600021.SH,上海电力,2025,Q_G_COST_REVENUE_RATE,1,87.7858,107,87.7858,single_or_consistent
600021.SH,上海电力,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.03059,103,1.03059,single_or_consistent
600021.SH,上海电力,2025,Q_G_DEBT_ASSET_RATE,2,69.3152|69.32,104|256,,conflicting_candidates
600021.SH,上海电力,2025,Q_G_EBITDA_INTEREST,1,3.11721,108,3.11721,single_or_consistent
600021.SH,上海电力,2025,Q_G_EBITDA_MARGIN,1,40.9503,108,40.9503,single_or_consistent
600021.SH,上海电力,2025,Q_G_OPERATING_MARGIN,1,15.6417,108,15.6417,single_or_consistent
600021.SH,上海电力,2025,Q_G_OPERATING_PROFIT_GROWTH,1,25.1591,108,25.1591,single_or_consistent
600021.SH,上海电力,2025,Q_G_QUICK_RATIO,1,71.5218,104,71.5218,single_or_consistent
600021.SH,上海电力,2025,Q_G_REVENUE_GROWTH,1,-2.04882,6,-2.04882,single_or_consistent
600021.SH,上海电力,2025,Q_G_ROA,1,4.82135,108,4.82135,single_or_consistent
600021.SH,上海电力,2025,Q_G_ROE,4,12.41,7|13|15|37,12.41,single_or_consistent
600021.SH,上海电力,2025,Q_G_TWO_FUNDS_RATE,1,66.981,103,66.981,single_or_consistent
600021.SH,上海电力,2025,Q_S_DIVIDEND_PER_SHARE,1,0.37,54,0.37,single_or_consistent
600021.SH,上海电力,2025,Q_S_EDU_PER_EMPLOYEE,1,1.25781,190,1.25781,single_or_consistent
600021.SH,上海电力,2025,Q_S_RD_RATE,1,0.66,20,0.66,single_or_consistent
600023.SH,浙能电力,2025,Q_E_ENERGY_INTENSITY,1,7000,22,7000,single_or_consistent
600023.SH,浙能电力,2025,Q_E_GHG_INTENSITY,1,19000,17,19000,single_or_consistent
600023.SH,浙能电力,2025,Q_E_NOX_INTENSITY,1,2670.14,20,2670.14,single_or_consistent
600023.SH,浙能电力,2025,Q_E_PM_INTENSITY,1,130.478,20,130.478,single_or_consistent
600023.SH,浙能电力,2025,Q_G_AR_TURNOVER,1,7.1719,64,7.1719,single_or_consistent
600023.SH,浙能电力,2025,Q_G_ASSET_TURNOVER,1,0.512519,65,0.512519,single_or_consistent
600023.SH,浙能电力,2025,Q_G_CAPITAL_ACCUMULATION,1,3.4923,66,3.4923,single_or_consistent
600023.SH,浙能电力,2025,Q_G_CASH_REALIZATION,1,115.985,71,115.985,single_or_consistent
600023.SH,浙能电力,2025,Q_G_COST_REVENUE_RATE,1,92.9873,68,92.9873,single_or_consistent
600023.SH,浙能电力,2025,Q_G_CURRENT_ASSET_TURNOVER,1,2.16148,64,2.16148,single_or_consistent
600023.SH,浙能电力,2025,Q_G_DEBT_ASSET_RATE,1,42.5144,66,42.5144,single_or_consistent
600023.SH,浙能电力,2025,Q_G_EBITDA_INTEREST,1,8.31335,69,8.31335,single_or_consistent
600023.SH,浙能电力,2025,Q_G_EBITDA_MARGIN,1,21.4716,69,21.4716,single_or_consistent
600023.SH,浙能电力,2025,Q_G_OPERATING_MARGIN,1,11.54,69,11.54,single_or_consistent
600023.SH,浙能电力,2025,Q_G_OPERATING_PROFIT_GROWTH,1,-9.79328,69,-9.79328,single_or_consistent
600023.SH,浙能电力,2025,Q_G_QUICK_RATIO,1,83.7297,65,83.7297,single_or_consistent
600023.SH,浙能电力,2025,Q_G_REVENUE_GROWTH,1,-9.60614,6,-9.60614,single_or_consistent
600023.SH,浙能电力,2025,Q_G_ROA,1,6.64932,69,6.64932,single_or_consistent
600023.SH,浙能电力,2025,Q_G_ROE,1,10.1,6,10.1,single_or_consistent
600023.SH,浙能电力,2025,Q_G_TWO_FUNDS_RATE,1,47.8986,64,47.8986,single_or_consistent
600023.SH,浙能电力,2025,Q_S_DIVIDEND_PER_SHARE,1,0.33,35,0.33,single_or_consistent
600023.SH,浙能电力,2025,Q_S_DONATION_RATE,1,0.0098642,168,0.0098642,single_or_consistent
600023.SH,浙能电力,2025,Q_S_RD_RATE,2,0.5,14|27,0.5,single_or_consistent
600025.SH,华能水电,2025,Q_G_AR_TURNOVER,1,11.7085,97,11.7085,single_or_consistent
600025.SH,华能水电,2025,Q_G_ASSET_TURNOVER,1,0.120525,98,0.120525,single_or_consistent
600025.SH,华能水电,2025,Q_G_CASH_CURRENT_LIABILITY,1,42.8997,106,42.8997,single_or_consistent
600025.SH,华能水电,2025,Q_G_CASH_REALIZATION,1,111.678,105,111.678,single_or_consistent
600025.SH,华能水电,2025,Q_G_COST_REVENUE_RATE,1,60.4929,101,60.4929,single_or_consistent
600025.SH,华能水电,2025,Q_G_CURRENT_ASSET_TURNOVER,1,3.73924,97,3.73924,single_or_consistent
600025.SH,华能水电,2025,Q_G_DEBT_ASSET_RATE,3,61.13|61.1345,11|99|246,,conflicting_candidates
600025.SH,华能水电,2025,Q_G_EBITDA_INTEREST,1,4.99668,102,4.99668,single_or_consistent
600025.SH,华能水电,2025,Q_G_EBITDA_MARGIN,1,77.7953,102,77.7953,single_or_consistent
600025.SH,华能水电,2025,Q_G_OPERATING_MARGIN,1,40.7076,102,40.7076,single_or_consistent
600025.SH,华能水电,2025,Q_G_OPERATING_PROFIT_GROWTH,1,4.22476,102,4.22476,single_or_consistent
600025.SH,华能水电,2025,Q_G_QUICK_RATIO,1,18.2797,98,18.2797,single_or_consistent
600025.SH,华能水电,2025,Q_G_REVENUE_GROWTH,1,6.88751,6,6.88751,single_or_consistent
600025.SH,华能水电,2025,Q_G_ROA,1,6.10076,102,6.10076,single_or_consistent
600025.SH,华能水电,2025,Q_G_ROE,1,12.93,7,12.93,single_or_consistent
600025.SH,华能水电,2025,Q_G_TWO_FUNDS_RATE,1,32.1986,97,32.1986,single_or_consistent
600025.SH,华能水电,2025,Q_S_DIVIDEND_PER_SHARE,1,0.205,46,0.205,single_or_consistent
600025.SH,华能水电,2025,Q_S_DONATION_RATE,1,0.211601,217,0.211601,single_or_consistent
600025.SH,华能水电,2025,Q_S_RD_RATE,1,0.49,17,0.49,single_or_consistent
600027.SH,华电国际,2025,Q_G_REVENUE_GROWTH,2,-10.9466|27.9078,8|10,,conflicting_candidates
600027.SH,华电国际,2025,Q_G_ROE,1,11.81,9,11.81,single_or_consistent
600027.SH,华电国际,2025,Q_S_DIVIDEND_PER_SHARE,1,0.23,78,0.23,single_or_consistent
600027.SH,华电国际,2025,Q_S_RD_RATE,1,2.07,21,2.07,single_or_consistent
600028.SH,中国石化,2025,Q_E_GHG_INTENSITY,2,600.8,34|82,600.8,single_or_consistent
600028.SH,中国石化,2025,Q_E_HAZ_WASTE_INTENSITY,2,2.61,49|82,2.61,single_or_consistent
600028.SH,中国石化,2025,Q_E_WASTEWATER_INTENSITY,1,502.123,47,502.123,single_or_consistent
600028.SH,中国石化,2025,Q_G_DEBT_ASSET_RATE,3,22.1|54.08,85|141|211,,conflicting_candidates
600028.SH,中国石化,2025,Q_G_REVENUE_GROWTH,1,-9.46408,5,-9.46408,single_or_consistent
600028.SH,中国石化,2025,Q_G_ROE,1,3.86,6,3.86,single_or_consistent
600028.SH,中国石化,2025,Q_S_ENV_INVEST_RATE,1,0.780289,45,0.780289,single_or_consistent
600032.SH,浙江新能,2025,Q_E_GHG_INTENSITY,1,1.09992,18,1.09992,single_or_consistent
600032.SH,浙江新能,2025,Q_E_WATER_INTENSITY,2,11.991,19|34,11.991,single_or_consistent
600032.SH,浙江新能,2025,Q_G_AR_TURNOVER,1,0.58119,111,0.58119,single_or_consistent
600032.SH,浙江新能,2025,Q_G_ASSET_TURNOVER,1,0.0829551,112,0.0829551,single_or_consistent
600032.SH,浙江新能,2025,Q_G_CASH_CURRENT_LIABILITY,1,47.9179,119,47.9179,single_or_consistent
600032.SH,浙江新能,2025,Q_G_CASH_REALIZATION,1,124.402,119,124.402,single_or_consistent
600032.SH,浙江新能,2025,Q_G_COST_REVENUE_RATE,1,87.5206,115,87.5206,single_or_consistent
600032.SH,浙江新能,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.417043,111,0.417043,single_or_consistent
600032.SH,浙江新能,2025,Q_G_DEBT_ASSET_RATE,1,66.786,112,66.786,single_or_consistent
600032.SH,浙江新能,2025,Q_G_EBITDA_INTEREST,1,1.93925,116,1.93925,single_or_consistent
600032.SH,浙江新能,2025,Q_G_EBITDA_MARGIN,1,86.1892,116,86.1892,single_or_consistent
600032.SH,浙江新能,2025,Q_G_OPERATING_MARGIN,1,19.0111,116,19.0111,single_or_consistent
600032.SH,浙江新能,2025,Q_G_QUICK_RATIO,1,126.268,112,126.268,single_or_consistent
600032.SH,浙江新能,2025,Q_G_REVENUE_GROWTH,1,-1.71637,8,-1.71637,single_or_consistent
600032.SH,浙江新能,2025,Q_G_ROA,1,3.19912,116,3.19912,single_or_consistent
600032.SH,浙江新能,2025,Q_G_ROE,1,4,8,4,single_or_consistent
600032.SH,浙江新能,2025,Q_G_TWO_FUNDS_RATE,1,69.2783,111,69.2783,single_or_consistent
600032.SH,浙江新能,2025,Q_S_DIVIDEND_PER_SHARE,1,0.064,58,0.064,single_or_consistent
600032.SH,浙江新能,2025,Q_S_DONATION_RATE,1,0.0334403,226,0.0334403,single_or_consistent
600032.SH,浙江新能,2025,Q_S_RD_RATE,2,0.27,23|25,0.27,single_or_consistent
600089.SH,特变电工,2025,Q_E_ALTERNATIVE_WATER_RATE,1,40,48,40,single_or_consistent
600089.SH,特变电工,2025,Q_E_ENERGY_INTENSITY,1,554.6,63,554.6,single_or_consistent
600089.SH,特变电工,2025,Q_E_GHG_INTENSITY,1,2995.7,63,2995.7,single_or_consistent
600089.SH,特变电工,2025,Q_E_HAZ_WASTE_INTENSITY,1,2.1,63,2.1,single_or_consistent
600089.SH,特变电工,2025,Q_E_WATER_INTENSITY,2,1892.1|2813.5,64,,conflicting_candidates
600089.SH,特变电工,2025,Q_G_AR_TURNOVER,1,5.33522,134,5.33522,single_or_consistent
600089.SH,特变电工,2025,Q_G_CASH_CURRENT_LIABILITY,1,43.2549,145,43.2549,single_or_consistent
600089.SH,特变电工,2025,Q_G_CASH_REALIZATION,1,117.597,145,117.597,single_or_consistent
600089.SH,特变电工,2025,Q_G_COST_REVENUE_RATE,1,93.7759,140,93.7759,single_or_consistent
600089.SH,特变电工,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.13142,134,1.13142,single_or_consistent
600089.SH,特变电工,2025,Q_G_DEBT_ASSET_RATE,1,55.6,99,55.6,single_or_consistent
600089.SH,特变电工,2025,Q_G_QUICK_RATIO,1,308.507,139,308.507,single_or_consistent
600089.SH,特变电工,2025,Q_G_REVENUE_GROWTH,1,-0.608672,8,-0.608672,single_or_consistent
600089.SH,特变电工,2025,Q_G_ROE,1,8.7546,8,8.7546,single_or_consistent
600089.SH,特变电工,2025,Q_G_TWO_FUNDS_RATE,1,46.514,134,46.514,single_or_consistent
600089.SH,特变电工,2025,Q_S_DIVIDEND_PER_SHARE,1,0.36,80,0.36,single_or_consistent
600089.SH,特变电工,2025,Q_S_DONATION_RATE,1,0.00381758,62,0.00381758,single_or_consistent
600089.SH,特变电工,2025,Q_S_RD_RATE,2,4.92,37|65,4.92,single_or_consistent
600098.SH,广州发展,2025,Q_G_AR_TURNOVER,1,13.1644,86,13.1644,single_or_consistent
600098.SH,广州发展,2025,Q_G_ASSET_TURNOVER,1,1.15423,87,1.15423,single_or_consistent
600098.SH,广州发展,2025,Q_G_CAPITAL_ACCUMULATION,1,3.49098,88,3.49098,single_or_consistent
600098.SH,广州发展,2025,Q_G_CASH_CURRENT_LIABILITY,1,22.7084,93,22.7084,single_or_consistent
600098.SH,广州发展,2025,Q_G_CASH_REALIZATION,1,118.036,93,118.036,single_or_consistent
600098.SH,广州发展,2025,Q_G_COST_REVENUE_RATE,1,96.9509,90,96.9509,single_or_consistent
600098.SH,广州发展,2025,Q_G_CURRENT_ASSET_TURNOVER,1,3.32334,86,3.32334,single_or_consistent
600098.SH,广州发展,2025,Q_G_DEBT_ASSET_RATE,2,61.76|63.3932,69|88,,conflicting_candidates
600098.SH,广州发展,2025,Q_G_EBITDA_INTEREST,1,4.40128,91,4.40128,single_or_consistent
600098.SH,广州发展,2025,Q_G_EBITDA_MARGIN,1,13.2483,91,13.2483,single_or_consistent
600098.SH,广州发展,2025,Q_G_OPERATING_MARGIN,1,6.46754,91,6.46754,single_or_consistent
600098.SH,广州发展,2025,Q_G_OPERATING_PROFIT_GROWTH,1,36.2543,91,36.2543,single_or_consistent
600098.SH,广州发展,2025,Q_G_QUICK_RATIO,1,56.4946,87,56.4946,single_or_consistent
600098.SH,广州发展,2025,Q_G_REVENUE_GROWTH,1,5.32614,7,5.32614,single_or_consistent
600098.SH,广州发展,2025,Q_G_ROA,1,8.96193,91,8.96193,single_or_consistent
600098.SH,广州发展,2025,Q_G_ROE,1,8.6069,7,8.6069,single_or_consistent
600098.SH,广州发展,2025,Q_G_TWO_FUNDS_RATE,1,38.2176,86,38.2176,single_or_consistent
600098.SH,广州发展,2025,Q_S_DIVIDEND_PER_SHARE,1,0.35,50,0.35,single_or_consistent
600098.SH,广州发展,2025,Q_S_DONATION_RATE,1,0.00292639,198,0.00292639,single_or_consistent
600098.SH,广州发展,2025,Q_S_EDU_PER_EMPLOYEE,1,0.573681,181,0.573681,single_or_consistent
600098.SH,广州发展,2025,Q_S_PAY_PER_EMPLOYEE,1,25.1491,181,25.1491,single_or_consistent
600098.SH,广州发展,2025,Q_S_RD_RATE,1,1.27,24,1.27,single_or_consistent
600101.SH,明星电力,2025,Q_G_AR_TURNOVER,1,61.0017,82,61.0017,single_or_consistent
600101.SH,明星电力,2025,Q_G_ASSET_TURNOVER,1,0.73485,83,0.73485,single_or_consistent
600101.SH,明星电力,2025,Q_G_CASH_CURRENT_LIABILITY,1,30.1906,94,30.1906,single_or_consistent
600101.SH,明星电力,2025,Q_G_CASH_REALIZATION,1,124.807,93,124.807,single_or_consistent
600101.SH,明星电力,2025,Q_G_COST_REVENUE_RATE,1,92.7688,88,92.7688,single_or_consistent
600101.SH,明星电力,2025,Q_G_CURRENT_ASSET_TURNOVER,1,3.00195,82,3.00195,single_or_consistent
600101.SH,明星电力,2025,Q_G_DEBT_ASSET_RATE,1,25.068,84,25.068,single_or_consistent
600101.SH,明星电力,2025,Q_G_EBITDA_INTEREST,1,89.2622,89,89.2622,single_or_consistent
600101.SH,明星电力,2025,Q_G_EBITDA_MARGIN,1,14.1697,89,14.1697,single_or_consistent
600101.SH,明星电力,2025,Q_G_OPERATING_MARGIN,1,7.58295,89,7.58295,single_or_consistent
600101.SH,明星电力,2025,Q_G_OPERATING_PROFIT_GROWTH,1,5.54747,89,5.54747,single_or_consistent
600101.SH,明星电力,2025,Q_G_QUICK_RATIO,1,126.167,83,126.167,single_or_consistent
600101.SH,明星电力,2025,Q_G_REVENUE_GROWTH,2,4.03028|6.29321,7|9,,conflicting_candidates
600101.SH,明星电力,2025,Q_G_ROA,1,5.52522,89,5.52522,single_or_consistent
600101.SH,明星电力,2025,Q_G_ROE,1,6.03,8,6.03,single_or_consistent
