company_code,indicator_code,action,value,prior_value,tier,source_url,source_file
000155.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,115.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-10/0b85e5a8-fab9-44e9-89ce-b4c5ff94c4a3.PDF,data/raw/ci_collection/000155.SZ/2025/annual_report.pdf
000400.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,49.03,49.0306647393,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-11/0ec99d43-1ee6-4265-a9ac-eb924c3f937a.PDF,data/raw/ci_collection/000400.SZ/2025/esg_report.pdf
000400.SZ,Q_S_EDU_PER_EMPLOYEE,replaced_higher_authority,160.0,0.699942132788,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-11/3ffe5f89-4106-4c37-889e-63181d32aef6.PDF,data/raw/ci_collection/000400.SZ/2025/annual_report.pdf
000400.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,83.0,19.5110348201,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-11/3ffe5f89-4106-4c37-889e-63181d32aef6.PDF,data/raw/ci_collection/000400.SZ/2025/annual_report.pdf
000407.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,131.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-25/21a25109-48ba-4146-9399-ea8549814972.PDF,data/raw/ci_collection/000407.SZ/2025/annual_report.pdf
000407.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,107.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-25/21a25109-48ba-4146-9399-ea8549814972.PDF,data/raw/ci_collection/000407.SZ/2025/annual_report.pdf
000407.SZ,Q_S_RD_RATE,filled_missing,13.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-25/21a25109-48ba-4146-9399-ea8549814972.PDF,data/raw/ci_collection/000407.SZ/2025/annual_report.pdf
000421.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,96.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-13/44f7ece0-cf60-4273-b742-ff17263172f4.PDF,data/raw/ci_collection/000421.SZ/2025/annual_report.pdf
000531.SZ,Q_E_WASTEWATER_INTENSITY,filled_missing,2100.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-10/866c66bc-5465-495f-ab60-3dc494cd71bc.PDF,data/raw/ci_collection/000531.SZ/2025/esg_report.pdf
000531.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,112.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-10/c6309277-b6b3-40a0-b88b-75d22262103b.PDF,data/raw/ci_collection/000531.SZ/2025/annual_report.pdf
000531.SZ,Q_S_ENV_INVEST_RATE,replaced_higher_authority,16.0,1.00300347344,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-10/866c66bc-5465-495f-ab60-3dc494cd71bc.PDF,data/raw/ci_collection/000531.SZ/2025/esg_report.pdf
000531.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,57.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-10/c6309277-b6b3-40a0-b88b-75d22262103b.PDF,data/raw/ci_collection/000531.SZ/2025/annual_report.pdf
000531.SZ,Q_S_SAFETY_INVEST_RATE,replaced_higher_authority,88.0,0.636537083538,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-10/866c66bc-5465-495f-ab60-3dc494cd71bc.PDF,data/raw/ci_collection/000531.SZ/2025/esg_report.pdf
000533.SZ,Q_S_EDU_PER_EMPLOYEE,replaced_higher_authority,148.0,0.238050559278,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-16/4029358f-f034-49a5-8b81-32b9d55251d8.pdf,data/raw/ci_collection/000533.SZ/2025/annual_report.pdf
000533.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,72.0,12.5126829156,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-16/4029358f-f034-49a5-8b81-32b9d55251d8.pdf,data/raw/ci_collection/000533.SZ/2025/annual_report.pdf
000537.SZ,Q_S_EDU_PER_EMPLOYEE,replaced_higher_authority,161.0,1.07437011162,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/b1bb7df3-3ace-455c-94b0-b2593b344572.PDF,data/raw/ci_collection/000537.SZ/2025/annual_report.pdf
000537.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,103.0,25.9414274867,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/b1bb7df3-3ace-455c-94b0-b2593b344572.PDF,data/raw/ci_collection/000537.SZ/2025/annual_report.pdf
000539.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,7246.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/07735727-f60a-4a65-b45a-d3bedb3a8192.PDF,data/raw/ci_collection/000539.SZ/2025/annual_report.pdf
000539.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,116664184.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/07735727-f60a-4a65-b45a-d3bedb3a8192.PDF,data/raw/ci_collection/000539.SZ/2025/annual_report.pdf
000543.SZ,Q_E_GHG_INTENSITY,replaced_higher_authority,3.0,14465.0797127,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/07509de1-a0fd-43c0-b1fd-9c9d001f4d73.PDF,data/raw/ci_collection/000543.SZ/2025/esg_report.pdf
000543.SZ,Q_E_WATER_INTENSITY,filled_missing,45.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/07509de1-a0fd-43c0-b1fd-9c9d001f4d73.PDF,data/raw/ci_collection/000543.SZ/2025/esg_report.pdf
000543.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,131.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/3b3f544c-c39a-4da0-8493-880d50c9247f.PDF,data/raw/ci_collection/000543.SZ/2025/annual_report.pdf
000543.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,84.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/3b3f544c-c39a-4da0-8493-880d50c9247f.PDF,data/raw/ci_collection/000543.SZ/2025/annual_report.pdf
000554.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,70.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/f1293baa-82c3-4def-b2ce-2df13ac2a987.PDF,data/raw/ci_collection/000554.SZ/2025/annual_report.pdf
000554.SZ,Q_S_RD_RATE,filled_missing,16.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/f1293baa-82c3-4def-b2ce-2df13ac2a987.PDF,data/raw/ci_collection/000554.SZ/2025/annual_report.pdf
000591.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,157.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/e4246dbf-16d3-426d-853d-fb06a648fc88.PDF,data/raw/ci_collection/000591.SZ/2025/annual_report.pdf
000591.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,92.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/e4246dbf-16d3-426d-853d-fb06a648fc88.PDF,data/raw/ci_collection/000591.SZ/2025/annual_report.pdf
000593.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,71.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/8f7b360b-3f11-4214-8d16-a78f575d9aa1.PDF,data/raw/ci_collection/000593.SZ/2025/annual_report.pdf
000600.SZ,Q_E_ENERGY_INTENSITY,filled_missing,107.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/ba6a9b6c-0794-4a84-90c5-1a1ebb80389c.PDF,data/raw/ci_collection/000600.SZ/2025/esg_report.pdf
000600.SZ,Q_E_GHG_INTENSITY,filled_missing,107.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/ba6a9b6c-0794-4a84-90c5-1a1ebb80389c.PDF,data/raw/ci_collection/000600.SZ/2025/esg_report.pdf
000600.SZ,Q_E_WASTEWATER_INTENSITY,filled_missing,107.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/ba6a9b6c-0794-4a84-90c5-1a1ebb80389c.PDF,data/raw/ci_collection/000600.SZ/2025/esg_report.pdf
000600.SZ,Q_E_WATER_INTENSITY,filled_missing,107.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/ba6a9b6c-0794-4a84-90c5-1a1ebb80389c.PDF,data/raw/ci_collection/000600.SZ/2025/esg_report.pdf
000600.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,148.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/c569a305-bce8-4d42-9786-6f96640344f6.PDF,data/raw/ci_collection/000600.SZ/2025/annual_report.pdf
000600.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,24.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/c569a305-bce8-4d42-9786-6f96640344f6.PDF,data/raw/ci_collection/000600.SZ/2025/annual_report.pdf
000601.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,172.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/57934b65-1290-4228-a299-cc9b02ac080e.PDF,data/raw/ci_collection/000601.SZ/2025/annual_report.pdf
000601.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,22.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/57934b65-1290-4228-a299-cc9b02ac080e.PDF,data/raw/ci_collection/000601.SZ/2025/annual_report.pdf
000637.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,94.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/9ee7b32c-9375-494b-a7df-e1467b8af59b.PDF,data/raw/ci_collection/000637.SZ/2025/annual_report.pdf
000682.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,174.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/a512cf37-75dd-4d0d-96e8-76bf6eb22bdf.PDF,data/raw/ci_collection/000682.SZ/2025/annual_report.pdf
000682.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,92.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/a512cf37-75dd-4d0d-96e8-76bf6eb22bdf.PDF,data/raw/ci_collection/000682.SZ/2025/annual_report.pdf
000690.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,2175887862.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/4f9ccb95-957e-40e2-bc29-c80aed851941.PDF,data/raw/ci_collection/000690.SZ/2025/annual_report.pdf
000692.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,66.0,14.9899537174,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/a0c3e46c-096c-4bae-b85e-34d7a86f0fde.PDF,data/raw/ci_collection/000692.SZ/2025/annual_report.pdf
000692.SZ,Q_S_RD_RATE,filled_missing,14.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/a0c3e46c-096c-4bae-b85e-34d7a86f0fde.PDF,data/raw/ci_collection/000692.SZ/2025/annual_report.pdf
000703.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,243.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-15/d1cf3d86-3007-4b83-80d3-0b837413c84e.PDF,data/raw/ci_collection/000703.SZ/2025/annual_report.pdf
000703.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,144.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-15/d1cf3d86-3007-4b83-80d3-0b837413c84e.PDF,data/raw/ci_collection/000703.SZ/2025/annual_report.pdf
000720.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,60.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/59929986-3982-402a-922b-c4fa8af50167.PDF,data/raw/ci_collection/000720.SZ/2025/annual_report.pdf
000722.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,73.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-04/50851f44-a53c-4649-9e1f-666e4ccf3b4f.PDF,data/raw/ci_collection/000722.SZ/2025/annual_report.pdf
000723.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,180.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/90902e19-f604-493b-bcde-74396cf3858a.PDF,data/raw/ci_collection/000723.SZ/2025/annual_report.pdf
000723.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,101.0,10.2724106048,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/90902e19-f604-493b-bcde-74396cf3858a.PDF,data/raw/ci_collection/000723.SZ/2025/annual_report.pdf
000767.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,15.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/2acf2511-82ce-4e87-8469-75e628a11616.PDF,data/raw/ci_collection/000767.SZ/2025/annual_report.pdf
000791.SZ,Q_E_ENERGY_INTENSITY,filled_missing,32.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/003b10b9-e971-4620-a1de-7a6c8394afc1.PDF,data/raw/ci_collection/000791.SZ/2025/esg_report.pdf
000791.SZ,Q_E_GHG_INTENSITY,filled_missing,50.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/003b10b9-e971-4620-a1de-7a6c8394afc1.PDF,data/raw/ci_collection/000791.SZ/2025/esg_report.pdf
000791.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,144.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/10221d94-7e0e-445d-b125-c8ae644724cc.PDF,data/raw/ci_collection/000791.SZ/2025/annual_report.pdf
000791.SZ,Q_S_ENV_INVEST_RATE,filled_missing,26.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/003b10b9-e971-4620-a1de-7a6c8394afc1.PDF,data/raw/ci_collection/000791.SZ/2025/esg_report.pdf
000791.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,87.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/10221d94-7e0e-445d-b125-c8ae644724cc.PDF,data/raw/ci_collection/000791.SZ/2025/annual_report.pdf
000819.SZ,Q_E_GHG_INTENSITY,replaced_higher_authority,111.0,425.868090051,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/5229fe4f-ff77-41be-b90a-fc9f3e290f67.PDF,data/raw/ci_collection/000819.SZ/2025/esg_report.pdf
000819.SZ,Q_E_WATER_INTENSITY,filled_missing,65.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/5229fe4f-ff77-41be-b90a-fc9f3e290f67.PDF,data/raw/ci_collection/000819.SZ/2025/esg_report.pdf
000819.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,178.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/a6eb81b5-6e76-4f83-a670-06d97439595d.PDF,data/raw/ci_collection/000819.SZ/2025/annual_report.pdf
000819.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,109.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/a6eb81b5-6e76-4f83-a670-06d97439595d.PDF,data/raw/ci_collection/000819.SZ/2025/annual_report.pdf
000862.SZ,Q_S_EDU_PER_EMPLOYEE,replaced_higher_authority,108.0,0.417229251799,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-26/30eecae4-5a04-406a-840b-f367bb859c3c.PDF,data/raw/ci_collection/000862.SZ/2025/annual_report.pdf
000862.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,61.0,15.5579165468,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-26/30eecae4-5a04-406a-840b-f367bb859c3c.PDF,data/raw/ci_collection/000862.SZ/2025/annual_report.pdf
000875.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,207.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/64af4bfa-5ad4-4edf-b789-beb9eee1d5e4.PDF,data/raw/ci_collection/000875.SZ/2025/annual_report.pdf
000875.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,14.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/64af4bfa-5ad4-4edf-b789-beb9eee1d5e4.PDF,data/raw/ci_collection/000875.SZ/2025/annual_report.pdf
000883.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,110.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/7cb29321-483e-4cc9-82de-4ecc59dbb3b6.PDF,data/raw/ci_collection/000883.SZ/2025/annual_report.pdf
000899.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,15.0,26.0605727151,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-18/a7f2febb-f881-4856-b224-636c65c34b6f.PDF,data/raw/ci_collection/000899.SZ/2025/annual_report.pdf
000922.SZ,Q_E_WATER_INTENSITY,filled_missing,70.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/cab02453-b984-402a-8d4c-3305d426bc8f.PDF,data/raw/ci_collection/000922.SZ/2025/esg_report.pdf
000922.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,30.0,15.6757172592,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/be00e823-5d01-4cb9-a50c-35ecc85e0f97.PDF,data/raw/ci_collection/000922.SZ/2025/annual_report.pdf
000937.SZ,Q_E_CLEAN_ENERGY_INTENSITY,filled_missing,80.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/ac53922b-6401-4521-a7dc-db1cdc1c5c3e.PDF,data/raw/ci_collection/000937.SZ/2025/esg_report.pdf
000937.SZ,Q_S_EDU_PER_EMPLOYEE,replaced_higher_authority,119.0,0.255296503175,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/e44b0814-6036-40c4-a477-98173145ea75.PDF,data/raw/ci_collection/000937.SZ/2025/annual_report.pdf
000937.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,14.0,9.07564939775,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/e44b0814-6036-40c4-a477-98173145ea75.PDF,data/raw/ci_collection/000937.SZ/2025/annual_report.pdf
000937.SZ,Q_S_SAFETY_INVEST_RATE,replaced_higher_authority,79.0,4.47155500498,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/ac53922b-6401-4521-a7dc-db1cdc1c5c3e.PDF,data/raw/ci_collection/000937.SZ/2025/esg_report.pdf
000966.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,205.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/0ec1b7b3-9c73-4ebe-96cd-9782a630fda6.PDF,data/raw/ci_collection/000966.SZ/2025/annual_report.pdf
000966.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,15.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/0ec1b7b3-9c73-4ebe-96cd-9782a630fda6.PDF,data/raw/ci_collection/000966.SZ/2025/annual_report.pdf
000968.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,81.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/e8e58391-9f7d-4e3e-a20f-f91de853f3ff.PDF,data/raw/ci_collection/000968.SZ/2025/annual_report.pdf
000993.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,95.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/bde59dd0-8054-47c4-aecb-bb7e0e860c7d.PDF,data/raw/ci_collection/000993.SZ/2025/annual_report.pdf
000993.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,57.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/bde59dd0-8054-47c4-aecb-bb7e0e860c7d.PDF,data/raw/ci_collection/000993.SZ/2025/annual_report.pdf
000993.SZ,Q_S_RD_RATE,filled_missing,16.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/bde59dd0-8054-47c4-aecb-bb7e0e860c7d.PDF,data/raw/ci_collection/000993.SZ/2025/annual_report.pdf
001208.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,110.0,19.5111745446,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-30/56775ab6-ab4a-48fc-8176-0ea4367b2869.pdf,data/raw/ci_collection/001208.SZ/2025/annual_report.pdf
001258.SZ,Q_E_CLEAN_ENERGY_INTENSITY,filled_missing,50.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/c4de7ed7-ade8-4b19-862a-a453dfedb428.PDF,data/raw/ci_collection/001258.SZ/2025/annual_report.pdf
001258.SZ,Q_S_EDU_PER_EMPLOYEE,replaced_higher_authority,120.0,0.406746970833,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/c4de7ed7-ade8-4b19-862a-a453dfedb428.PDF,data/raw/ci_collection/001258.SZ/2025/annual_report.pdf
001258.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,74.0,19.3948709583,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/c4de7ed7-ade8-4b19-862a-a453dfedb428.PDF,data/raw/ci_collection/001258.SZ/2025/annual_report.pdf
001269.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,83.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/902f94d2-33d3-4e7c-9c36-ecab85315b76.PDF,data/raw/ci_collection/001269.SZ/2025/annual_report.pdf
001283.SZ,Q_S_EDU_PER_EMPLOYEE,replaced_higher_authority,140.0,0.00817006091728,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-03/7c730243-2ecc-4169-9bda-1a44011d3de6.PDF,data/raw/ci_collection/001283.SZ/2025/annual_report.pdf
001283.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,105.0,12.5223323367,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-03/7c730243-2ecc-4169-9bda-1a44011d3de6.PDF,data/raw/ci_collection/001283.SZ/2025/annual_report.pdf
001289.SZ,Q_E_CLEAN_ENERGY_INTENSITY,filled_missing,90.0,,EXCHANGE,https://static.cninfo.com.cn/finalpage/2026-04-01/1225067224.PDF,data/raw/cninfo_esg_gap_collection/001289.SZ/2025/esg_report.pdf
001289.SZ,Q_E_ENERGY_INTENSITY,filled_missing,90.0,,EXCHANGE,https://static.cninfo.com.cn/finalpage/2026-04-01/1225067224.PDF,data/raw/cninfo_esg_gap_collection/001289.SZ/2025/esg_report.pdf
001289.SZ,Q_E_GHG_INTENSITY,replaced_higher_authority,90.0,72.9459936112,EXCHANGE,https://static.cninfo.com.cn/finalpage/2026-04-01/1225067224.PDF,data/raw/cninfo_esg_gap_collection/001289.SZ/2025/esg_report.pdf
001289.SZ,Q_E_NOX_INTENSITY,filled_missing,3.305488681884953,,EXCHANGE,https://static.cninfo.com.cn/finalpage/2026-04-01/1225067224.PDF,data/raw/cninfo_esg_gap_collection/001289.SZ/2025/esg_report.pdf
001289.SZ,Q_E_SO2_INTENSITY,filled_missing,2.9749398136964573,,EXCHANGE,https://static.cninfo.com.cn/finalpage/2026-04-01/1225067224.PDF,data/raw/cninfo_esg_gap_collection/001289.SZ/2025/esg_report.pdf
