company_code,indicator_code,action,value,prior_value,tier,source_url,source_file
301439.SZ,Q_E_WATER_INTENSITY,replaced_reextract_correction,648.4000000000001,648.4,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/8d471480-9ff4-4beb-9cd3-1055f34895eb.PDF,data/raw/ci_collection/301439.SZ/2025/esg_report.pdf
600023.SH,Q_E_ENERGY_INTENSITY,replaced_reextract_correction,7000.000000000001,7000.0,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/600023_20260428_8L48.pdf,data/raw/ci_collection/600023.SH/2025/esg_report.pdf
600089.SH,Q_E_GHG_INTENSITY,replaced_reextract_correction,3020.0,2995.7,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-16/600089_20260416_4PXZ.pdf,data/raw/ci_collection/600089.SH/2025/esg_report.pdf
600438.SH,Q_E_ENERGY_INTENSITY,replaced_reextract_correction,551.3000000000001,551.3,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-06-17/600438_20260617_PJQ9.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/600438.SH/2025/esg_report.pdf
600481.SH,Q_E_SOLID_WASTE_INTENSITY,filled_missing,7.1000000000000005,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/600481_20260428_Z2CC.pdf,data/raw/ci_collection/600481.SH/2025/esg_report.pdf
600885.SH,Q_E_SOLID_WASTE_INTENSITY,replaced_reextract_correction,5.2940000000000005,5.294,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-05-30/600885_20260530_FZ6U.pdf,data/raw/ci_collection/600885.SH/2025/esg_report.pdf
601727.SH,Q_E_HAZ_WASTE_INTENSITY,replaced_reextract_correction,0.36200000000000004,0.362,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/601727_20260331_BXF7.pdf,data/raw/ci_collection/601727.SH/2025/esg_report.pdf
603031.SH,Q_E_GHG_INTENSITY,replaced_reextract_correction,48.0,4800.0,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-10/603031_20260310_BJMG.pdf,data/raw/ci_collection/603031.SH/2025/esg_report.pdf
603063.SH,Q_E_GHG_INTENSITY,replaced_reextract_correction,18.700000000000003,18.7,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-26/603063_20260326_F1ED.pdf,data/raw/ci_collection/603063.SH/2025/esg_report.pdf
605011.SH,Q_S_ENV_INVEST_RATE,filled_missing,1.38,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-18/605011_20260418_K6N4.pdf,data/raw/ci_collection/605011.SH/2025/esg_report.pdf
605117.SH,Q_E_GHG_INTENSITY,replaced_reextract_correction,43.0,4300.0,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-10/605117_20260410_772B.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/605117.SH/2025/esg_report.pdf
688032.SH,Q_E_GHG_INTENSITY,replaced_reextract_correction,22.200000000000003,22.2,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/688032_20260430_LYW6.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/688032.SH/2025/esg_report.pdf
688517.SH,Q_E_ENERGY_INTENSITY,filled_missing,27.799999999999997,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/688517_20260424_F8SI.pdf,data/raw/ci_collection/688517.SH/2025/esg_report.pdf
688517.SH,Q_E_GHG_INTENSITY,filled_missing,136.8,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/688517_20260424_F8SI.pdf,data/raw/ci_collection/688517.SH/2025/esg_report.pdf
688517.SH,Q_E_SOLID_WASTE_INTENSITY,filled_missing,4.0,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/688517_20260424_F8SI.pdf,data/raw/ci_collection/688517.SH/2025/esg_report.pdf
688517.SH,Q_E_WATER_INTENSITY,filled_missing,828.4000000000001,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/688517_20260424_F8SI.pdf,data/raw/ci_collection/688517.SH/2025/esg_report.pdf
688517.SH,Q_S_ENV_INVEST_RATE,filled_missing,0.62,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/688517_20260424_F8SI.pdf,data/raw/ci_collection/688517.SH/2025/esg_report.pdf
688551.SH,Q_E_GHG_INTENSITY,replaced_reextract_correction,28.799999999999997,28.8,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/688551_20260424_AJVK.pdf,data/raw/ci_collection/688551.SH/2025/esg_report.pdf
688660.SH,Q_E_GHG_INTENSITY,replaced_reextract_correction,6.8999999999999995,6.9,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-21/688660_20260421_KRBF.pdf,data/raw/ci_collection/688660.SH/2025/esg_report.pdf
688778.SH,Q_E_WATER_INTENSITY,filled_missing,890.0,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/688778_20260423_RJYM.pdf,data/raw/ci_collection/688778.SH/2025/esg_report.pdf
