company_code,company_name,report_year,indicator_code,indicator_name,indicator_weight,candidate_count,unique_evidence_count,source_pages,max_confidence,has_system,has_target,has_action,has_result,feature_count,suggested_score,evidence_quality,review_priority,representative_source_url,representative_source_file,representative_page,representative_evidence,suggestion_reason,review_status,scoring_authorized,action,selected_score,reviewer,reviewed_at,note
920185.BJ,贝特瑞,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,7|45|59,0.75,True,False,True,True,3,80,strong_candidate,1,https://www.bse.cn/disclosure/2026/2026-04-24/6311d32e66314678ab3dcf023e4d23dc.pdf,data/raw/920185.BJ/2025/annual_report.pdf,59,"总股本 1,127,338,649 股减去回购的股份 9,279,136 股），向参 与分配的股东每 10 股派 4.00 元人民币现金，共计派发现金红利 447,223,805.20 元。本次权益分派方 案经公司 2025 年 5 月 8 日召开的 2024 年年度股东会审议通过，于 2025 年 6 月 3 日实施完成，具体 内容详见公司在北京证券交易所信息披露平台（www.bse.cn）发布的《2024 年年度权益分派实施公告》 （公告编号：2025-038）。 (二) 现金分红政策的专项说明 是否符合公司章程的规定或者股东会决议的要求 √是 □否 分红标准和比例是否明确清晰 √是 □否 相关的决策程序和机制是否完备 √是 □否 中小股东是否有充分表达意见和诉求的机会，其 合法权益是否得到了充分保护 √是 □否 现金分红政策进行调整或变更的，条件及程序是 否合规、透明 □是 □否 √不适用 (三) 年度权益分派方案情况 √适用 □不适用 单位：元/股 项目 每 10 股派现数（含税） 每 10 股送股数 每 10 股转增数 年度分配预案 3 0 0 报告期权益分派方案是否符合公司章程及相关法律法规的规定 √是 □否 报告期内盈利且未分配利润为正，但未提出现金红利分配","heuristic_features=system,action,result;human_signature_required",pending,False,,,,,
920237.BJ,力佳科技,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,6|23|44,0.75,True,False,True,True,3,80,strong_candidate,1,https://www.bse.cn/disclosure/2026/2026-04-21/787cd29c31a1458eb2068e2305996465.pdf,data/raw/920237.BJ/2025/annual_report.pdf,23,"实现主营业务收入 3,680.94 万元，同比增加56.64%； 净利润230.08 万元，同比增加425.35%。 (3) 子公司情况说明 报告期内取得和处置子公司的情况 □适用 √不适用 对子公司的管理控制情况 √适用 □不适用 报告期内，公司依据《公司法》《公司章程》及《子公司管理制度》等，依法对子公 司实施管控：指导其完善法人治理结构，规范对外担保、信息披露、关联交易等重大事项 报告机制，并通过定期与不定期审计监督，保障子公司合规运营、与母公司协同发展。 上市公司控股股东或实际控制人持股公司主要子公司情况 □适用 √不适用 (4) 公司控制的结构化主体情况 □适用 √不适用 9、 与专业投资机构共同投资及合作情况 □适用 √不适用 (五) 税收优惠情况 √适用 □不适用 1、本公司全资子公司宜昌力佳科技有限公司于 2023 年 10 月通过高新技术企业复 审，高新技术企业证书编号为 GR202342000007，有效期三年，根据《中华人民共和国企 业所得税法》第二十八条以及其实施条例第九十三条规定，宜昌力佳2025 年度企业所得 税减按15%征收。 2、根据财政部税务总局公告 2023年第12号《财政部税务总局关于进一步支持小微 企业和个体工商户发展有关税费政策的","heuristic_features=system,action,result;human_signature_required",pending,False,,,,,
920239.BJ,长虹能源,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,6|28|43,0.75,False,True,True,True,3,80,strong_candidate,1,https://www.bse.cn/disclosure/2026/2026-04-27/36887f378b744114be28f0d1b675134b.pdf,data/raw/920239.BJ/2025/annual_report.pdf,28,7 5、 与其他单位合作研发的项目情况: □适用 √不适用 (七) 财务会计报告审计情况 1. 非标准审计意见说明: □适用 √不适用 2. 关键审计事项说明： 关键审计事项是我们根据职业判断，认为对本期财务报表审计最为重要的事项。这些事项的应对以 对财务报表整体进行审计并形成审计意见为背景，我们不对这些事项单独发表意见。 (一)收入确认 1.事项描述 相关信息披露详见财务报表附注三(二十二)和五(二)1。 长虹能源公司的营业收入主要来自于碱性锌锰电池、锂离子电池的研发、生产和销售。2025年度， 长虹能源公司的营业收入为人民币44.85亿元，其中碱性锌锰电池业务的营业收入为人民币16.33亿元， 占营业收入的 36.41%；其中高倍率锂离子电池业务的营业收入为人民币 23.21 亿元，占营业收入的 51.75%。 由于营业收入是长虹能源公司关键业绩指标之一，可能存在长虹能源公司管理层（以下简称管理层） 通过不恰当的收入确认以达到特定目标或预期的固有风险，因此，我们将收入确认确定为关键审计事项。 2.审计应对 针对收入确认，我们实施的审计程序主要包括： (1)了解与收入确认相关的关键内部控制，评价这些控制的设计，确定其是否得到执行，并测试相 关内部控制的运行有效性； (2,"heuristic_features=target,action,result;human_signature_required",pending,False,,,,,
920239.BJ,长虹能源,2025,X_G_INTEGRITY,诚信合规,5.0,2,2,29|30,0.75,True,True,True,True,4,80,strong_candidate,1,https://www.bse.cn/disclosure/2026/2026-04-27/36887f378b744114be28f0d1b675134b.pdf,data/raw/920239.BJ/2025/annual_report.pdf,30,合规管理，建立标准化劳动档案与社保保障体系。公司与员工均签订了劳动合同 或聘用合同，建立了独立的劳动档案、独立社会保险账户，依法为员工提供各项劳动保障措施。以数字 化、智能化转型为抓手，优化生产作业流程，降低员工劳动强度、提升职业安全水平。构建多元化员工 关怀体系，从福利保障、文化建设、困难帮扶等维度，解决员工急难愁盼问题，实现员工与企业共同发 展。 （2）诚信合规与绿色发展并重 坚守诚信经营底线，强化税务合规与契约精神，构建互利共赢的供应链生态，为消费者提供合格安 全产品，坚持保护消费者权益。公司致力于与供应商建立紧密的伙伴关系，平等合作，互利共赢。公司 以安全生产为红线，推行全流程现代化安全管理，坚持“安全第一，预防为主”的安全生产理念，保障 公司安全生产。公司以低碳发展为目标，严格落实环保法规与碳排放管控，推动生产环节绿色升级，助 力行业可持续发展。 3. 环境保护相关的情况 √适用 □不适用 报 告 期 内 ， 公 司 严 格 遵 守 国 家 环 保 法 律 法 规 ， 切 实 履 行 公 司 环 境 保 护 职 责 ， 以 GBGB/T24001-2016/IS014001:2015 环境管理体系为基准，落实公司重要环境因素的管理，确保了各处污 染治理设备设施的,"heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
920252.BJ,天宏锂电,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,6|28|29,0.75,True,True,True,True,4,80,strong_candidate,1,https://www.bse.cn/disclosure/2026/2026-04-27/316b930b7dfb46cfbec6d30ca8e2f1de.pdf,data/raw/920252.BJ/2025/annual_report.pdf,28,产品。新的一年，公司将持续推进研发投入与品牌建设，完善人才 梯队与内控体系，着力降本增效，力争实现年度经营目标，以稳健的经营业绩回报股东。 1.持续完善内控管理 2026 年，公司将进一步健全内控制度：一是持续优化组织架构，理顺跨部门协作流程，提升运营 效率；二是提升选人用人的精准性，完善绩效考核与薪酬激励机制；三是加强内部审计，提升风险防 控能力；四是规范信息披露工作，保持公司治理透明度。 2.稳步推进市场拓展 面对全球市场环境的变化，2026 年公司将积极应对，有序推进各项经营工作：一是服务好现有客 户，保障增量订单的稳定交付；二是拓展新市场、新客户，分解落实经营目标；三是持续推进降本增 效，稳定产品毛利率水平；四是加强对子公司的管控与协同；五是统筹国内外市场布局，增强经营韧 性；六是结合虚拟电厂平台，继续深入推进工商储业务；七是稳步发展公司独立电站相关业务。 3.保持研发投入强度 公司将继续保持研发投入强度，围绕客户定制化需求开展产品迭代与工艺优化，密切跟踪行业技 术动态，推动研发成果有序转化，保持公司在锂电池模组领域的技术竞争力。 4.有序推进品牌建设与人才储备 2026 年，公司将有序推广自主品牌“天赋力”“TFL”，持续拓展销售渠道。同时，坚持“以人 为本”的,"heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
920375.BJ,派诺科技,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,6|27|51,0.75,True,False,True,True,3,80,strong_candidate,1,https://www.bse.cn/disclosure/2026/2026-04-28/23fb43f52ff84329b5bd0884cc3b0cef.pdf,data/raw/920375.BJ/2025/annual_report.pdf,51,"后的 79,600,000股为基数，以资本公积向全体股东以每 10 股转增3 股（其中以股票发行溢价所形成 的资本公积每10 股转增3股。 该分配方案经2025年 4月 24日第五届董事会第二十二次会议审议通过，2025 年5月16日 2024 年年度股东会审议通过，并于 2025年6月10日实施。具体内容详见公司2025 年4 月25日在北京证 券交易所信息披露平台（http://www.bse.cn/）披露的《2024年年度权益分派预案公告》（公告编号： 2025-024）和 2025年 6月3日在北京证券交易所信息披露平台（http://www.bse.cn/）披露的《2024 年年度权益分派实施公告》（公告编号：2025-061）。 公司在报告期内的权益分派符合利润分配政策。 (二) 现金分红政策的专项说明 是否符合公司章程的规定或者股东会决议的要求 √是 □否 分红标准和比例是否明确清晰 √是 □否 相关的决策程序和机制是否完备 √是 □否 中小股东是否有充分表达意见和诉求的机会，其 合法权益是否得到了充分保护 √是 □否 现金分红政策进行调整或变更的，条件及程序是 否合规、透明 √是 □否 □不适用 (三) 年度权益分派方案情况 √适用 □不适用 单位：元/","heuristic_features=system,action,result;human_signature_required",pending,False,,,,,
920414.BJ,欧普泰,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,6|47|48,0.75,True,True,True,True,4,80,strong_candidate,1,https://www.bse.cn/disclosure/2026/2026-04-20/6f87a111ac1140a5a3c3379718885ce9.pdf,data/raw/920414.BJ/2025/annual_report.pdf,47,核 心员工的议案》《关于公司<2024 年股票期权激励计划（草案）>的议案》《关于公司<2024 年股票期 权激励计划授予激励对象名单>的议案》《关于公司<2024 年股票期权激励计划实施考核管理办法>的 议案》《关于提请股东会授权董事会办理公司2024 年股票期权激励计划有关事项的议案》同日，公司 根据内幕信息知情人买卖公司股票的核查情况，在北京证券交易所信息披露平台（www.bse.cn）上披 露了《上海欧普泰科技创业股份有限公司关于 2024 年股票期权激励计划内幕信息知情人买卖公司股 票情况的自查报告》（公告编号：2024-077）。 （五） 2024 年 9 月 23 日，公司召开第四届董事会第一次会议和第四届监事会第一次会议，审 议通过了《关于向2024 年股票期权激励计划激励对象授予股票期权的议案》。关联董事在对相关议案 进行表决时履行了回避表决的义务。前述相关事项已经薪酬与考核委员会审议通过。公司监事会对 2024 年股票期权激励计划授予事项进行了核查并发表了同意的意见。 （六） 2024 年 10 月 28 日，公司披露了《2024 年股票期权激励计划股票期权授予结果公告》 （公告编号：2024-093）。 （七） 2025 年 10 月 27 日，公司,"heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
920496.BJ,许昌智能,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,6|43|49,0.75,True,False,True,True,3,80,strong_candidate,1,https://www.bse.cn/disclosure/2026/2026-04-29/2c386e30eab54c8d9654436aadf1a2aa.pdf,data/raw/920496.BJ/2025/annual_report.pdf,49,"支出 3,224.48 加：募集资金账户理财收益 1,408,965.73 加：募集资金账户存款利息收入 584,983.98 加：尚未用募集资金支付的发行费用印花税 37,461.43 应结余募集资金总额 93,096,771.15 实际结余募集资金总额 93,096,771.15 公司 2025 年年度公司募集资金存放及使用情况的具体内容请见公司在北交所信息披露平台 （www.bse.cn）披露的公告《2025年年度募集资金存放与实际使用情况的专项报告》。 报告期内，公司对募集资金进行了变更。2025年 7月1 日，公司召开了第四届董事会审计委员会第 六次会议、第四届董事会第四次独立董事专门会议、第四届董事会第七次会议、第四届监事会第七次会 议，2025年7 月17日，召开 2025年第一次临时股东会，审议通过了《变更部分募集资金用途的议案》。 公司按照《上市公司募集资金监管规则》《上市规则》《北京证券交易所监管指引第 9号——募集资金管 理》及《公司章程》《募集资金管理制度》等有关法律法规和规范性文件的规定，对募集资金进行存放 与使用，不存在募集资金管理违规的情况。 49","heuristic_features=system,action,result;human_signature_required",pending,False,,,,,
920522.BJ,纳科诺尔,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,6|35|51,0.75,True,False,True,True,3,80,strong_candidate,1,https://www.bse.cn/disclosure/2026/2026-04-13/83d7249378294b87b16ecae9fa43648e.pdf,data/raw/920522.BJ/2025/annual_report.pdf,51,是 √否 会计核算体系、财务管理、风险控制及其他重大内部管理制度本年是否发现重大缺陷 □是 √否 是否建立年度报告重大差错责任追究制度 √是 □否 一、 公司治理 (一) 制度与评估 1、 公司治理基本状况 报告期内，公司严格按照《公司法》、《证券法》等法律、法规、规范性文件的要求，不断完善公司 的法人治理结构，完善公司内部管理和控制制度，规范运作，严格进行信息披露，保护广大投资者利益。 公司已建立各司其职、各负其责、相互配合、相互制约的法人治理结构。 为进一步规范运作，报告期内公司制定了《信息披露暂缓、豁免管理制度》 《会计师事务所选聘制 度》《董事、高级管理人员薪酬管理制度》《重大信息内部报告制度》 《董事、高级管理人员离职管理制 度》 《董事、高级管理人员持股变动管理制度》 《子公司管理制度》7 项制度，修订了《公司章程》及其 他公司治理制度，相关制度均经审议通过后实施，为规范各项经营管理活动提供了制度保障。 截至报告期末，公司治理及运行严格遵循法律法规、规范性文件和内部管理制度，未出现违法、违 规现象和重大缺陷，能够切实履行应尽的职责和义务。 2、 公司治理机制是否给所有股东提供合适的保护和平等权利的评估意见 公司股东会的召集、通知、召开方式、表决程序、决议内容及,"heuristic_features=system,action,result;human_signature_required",pending,False,,,,,
920639.BJ,晨光电缆,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,6|29|30,0.75,False,True,True,True,3,80,strong_candidate,1,https://www.bse.cn/disclosure/2026/2026-04-28/ff935ae0d7634f02add20469063cb8bd.pdf,data/raw/920639.BJ/2025/annual_report.pdf,29,"(七) 财务会计报告审计情况 1. 非标准审计意见说明: □适用 √不适用 2. 关键审计事项说明： 关键审计事项 审计应对 (一)收入确认 相关信息披露详见财务报表附注三(二十三)及 五(二)1。 晨光电缆公司的营业收入主要来自于电线电缆 等产品的销售收入。2025 年度，晨光电缆公司营业 收入金额为人民币 227,484.77 万元，其中主营业务 收入为人民币 227,470.62 万元，占营业收入的 99.99%。 由于营业收入是晨光电缆公司关键业绩指标之 一，可能存在晨光电缆公司管理层（以下简称管理层） 通过不恰当的收入确认以达到特定目标或预期的固 有风险。因此，我们将收入确认确定为关键审计事项。 针对收入确认，我们实施的审计程序主要包括： (1) 了解与收入确认相关的关键内部控制，评价这些 控制的设计，确定其是否得到执行，并测试相关内部 控制的运行有效性； (2) 检查销售合同，了解主要合同条款或条件，评价 收入确认方法是否恰当； (3) 按月度、产品","heuristic_features=target,action,result;human_signature_required",pending,False,,,,,
920682.BJ,球冠电缆,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,6|26|27,0.75,True,False,True,True,3,80,strong_candidate,1,https://www.bse.cn/disclosure/2026/2026-03-31/92f6cc882a9945cc9afe76e9bed3626b.pdf,data/raw/920682.BJ/2025/annual_report.pdf,27,量管理的长效机制。公司已通过ISO9000质量管理体系认证，并严格按照管理体系要求，从 生产各个环节加强质量控制与保证，为客户提供优质的产品。公司持续重视客户关系管理，定期与客 户沟通、做客户满意调查，在产品及服务方面追求客户满意。公司多次被重点工程客户给予表彰或致 信感谢。公司重视诚信经营，连续多年被评为浙江省AAA级“守合同、重信用”企业。 公司持续完善信息披露制度，严格按照法律法规及北交所的要求，及时、准确、完整、公平地进 行披露，并与供应商、客户、债权人保持持续沟通互动，提供询证资料，按合同履行相关义务，保证 债权人知情权，保护债权人合法权益。 （4）环境保护及可持续发展 公司在发展和建设过程非常注重环境的保护及人与自然的和谐，项目建设都按规定备案、审批， 必要时委托专业机构进行环境评价，建设项目严格推行“环保三同时”，未通过环保检查的项目一律 不投入生产；公司日常生产、办公产生的固废委托有资质的第三方收集后集中处置；公司日常注重安 环设备完好运行，确保排放严格达标。公司按季度依法缴纳了环境税，促进地区环境保护事业的发展。 报告期内公司被评为宁波市“绿色工厂”，继续保持了“绿色供应链管理体系”证书。此外公司 还通过专业认证审核机构的“绿色企业”“绿色工厂”“绿色设,"heuristic_features=system,action,result;human_signature_required",pending,False,,,,,
920770.BJ,艾能聚,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,6|32|48,0.75,False,True,True,True,3,80,strong_candidate,1,https://www.bse.cn/disclosure/2026/2026-04-16/3b01eeba143a433e92ada83410f5d6db.pdf,data/raw/920770.BJ/2025/annual_report.pdf,32,"相关信息披露详见财务报表附注三(二十一)和五(二)1。 艾能聚公司的营业收入主要来自于分布式光伏电站投资运营业务和分布式光伏电站开发及服务业 务。2025 年度，艾能聚公司的营业收入为人民币 182,528,141.53 元，其中分布式光伏电站投资运营业 务和分布式光伏电站开发及服务业务的营业收入为166,829,632.56 元，占营业收入的 91.40%。 由于营业收入是艾能聚公司关键业绩指标之一，可能存在艾能聚公司管理层（以下简称管理层）通 过不恰当的收入确认以达到特定目标或预期的固有风险，因此，我们将收入确认确定为关键审计事项。 2、审计应对 针对收入确认，我们实施的审计程序主要包括： (1) 了解与收入确认相关的关键内部控制，评价这些控制的设计，确定其是否得到执行，并测试相 关内部控制的运行有效性； (2) 检查","heuristic_features=target,action,result;human_signature_required",pending,False,,,,,
920779.BJ,武汉蓝电,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,6|37|38,0.75,False,True,True,True,3,80,strong_candidate,1,https://www.bse.cn/disclosure/2026/2026-03-20/172127937d634d47bd61af171462ffbe.pdf,data/raw/920779.BJ/2025/annual_report.pdf,37,"5、 与其他单位合作研发的项目情况: □适用 √不适用 (七) 财务会计报告审计情况 1. 非标准审计意见说明: □适用 √不适用 2. 关键审计事项说明： 关键审计事项是我们根据职业判断，认为对本期财务报表审计最为重要的事项。这些事项的应对以 对财务报表整体进行审计并形成审计意见为背景，我们不对这些事项单独发表意见。 (一) 收入确认 1. 事项描述 相关信息披露详见财务报表附注三(二十)和五(二)1。 武汉蓝电公司的营业收入主要来自于电池测试设备、配件及其他的生产和销售。2025 年度，武汉蓝 电公司营业收入金额为人民币 167,901,805.58 元，其中内销业务的营业收入为人民币 160,337,501.83 元，占营业收入的 95.49%，外销业务的营业收入为人民币 7,564,303.75 元，占营业收入的 4.51%。 由于营业收入是武汉蓝电公司关键业绩指标之一，可能存在武汉蓝电公司管理层（以下简称管理层） 通过不恰当的收入确认以达到特定目标或预期的固有风险，因此，我们将收入确认确定为关键审计事项。 2. 审计应对 针对收入确认，我们实施的审计程序主要包括： (1) 了解与收入确认相关的关键内部控制，评价这些控制的设计，确定其是否得到执行，并测试相 关内部","heuristic_features=target,action,result;human_signature_required",pending,False,,,,,
920809.BJ,安达科技,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,8|11|15,0.75,False,True,True,True,3,80,strong_candidate,1,https://www.bse.cn/disclosure/2026/2026-04-28/80bd6e5011584fd6a671dd731579b789.pdf,data/raw/920809.BJ/2025/annual_report.pdf,15,"份，用于注销并相应减少注册资本；经 2025 年 1 月24 日第四届董事 会第十五次会议审议通过，本次股份回购的资金来源变更为“自有资金、自筹资金及金融机构借 款”。2025 年 7 月 30 日，前述回购股份方案实施期限届满，公司回购股份合计 1,400,411 股，占公司 总股本的 0.23%，相关内容详见公司于 2025 年 7 月 31 日在北交所信息披露平台（www.bse.cn）上披 露的《回购股份结果公告》（公告编号：2025-055）。2025 年 8 月 25 日，公司完成前述股份的注销手 续，股份总额相应变更为 599,050,000 股，相关内容详见公司于 2025 年 8 月 26 日在北交所信息披露 平台（www.bse.cn）上披露的《回购股份注销完成暨股份变动公告》（公告编号：2025-093）。 报告期内，尽管公司净利润仍处于亏损状态，但经营态势已出现积极好转，产能利用率大幅提 升，综合毛利实现同比由负转正。下一阶段，公司将以扭亏为盈为核心目标，锚定磷酸铁锂正极材 料主业，围绕总体发展战略扎实推进各项工作：持续强化核心竞争力，聚焦主业深耕细作，积蓄发 展势能；积极拓展市场与客户资源，提升品牌影响力与市场渗透力；深化内部管理，优化流程管控","heuristic_features=target,action,result;human_signature_required",pending,False,,,,,
920914.BJ,远航精密,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,6|39|40,0.75,False,True,True,True,3,80,strong_candidate,1,https://www.bse.cn/disclosure/2026/2026-04-23/126017e745254fd5bdf92b5c8b9ecbdd.pdf,data/raw/920914.BJ/2025/annual_report.pdf,40,派息等事项，应 对股票期权行权价格进行相应的调整。鉴于公司2023 年年度权益分派和2024 年年度权益分派已实施 完毕，公司董事会根据 2023 年第二次临时股东会的授权对本激励计划的股票期权行权价格进行相应 调整。经过本次调整后，股票期权行权价格由5.15 元/份调整为4.95 元/份。 具体内容详见公司于 2025 年 8 月 21 日在北京证券交易所信息披露平台（http://www.bse.cn/）披 露的《关于调整2023 年股票期权激励计划行权价格的公告》（公告编号：2025-143）。 报告期内，鉴于公司新增2 名首次授予的激励对象因个人原因离职，不再具备激励对象资格，公 司董事会决定注销其已获授但尚未行权的1.75 万份股票期权。根据《激励计划》第八章激励对象获授 权益、行使权益的条件的相关规定：“激励对象当期因考核原因不得行权的股票期权，作废失效，不 可递延至下一年度，由公司统一安排注销” 。鉴于公司部分激励对象个人层面业绩考核未达到 100%， 公司董事会决定注销其已获授但尚未行权的1.20 万份股票期权。综上所述，本次合计注销激励对象已 获授但尚未行权的2.95 万份股票期权。 具体内容详见公司于 2025 年 8 月 21 日在北京证券交易所信息,"heuristic_features=target,action,result;human_signature_required",pending,False,,,,,
000009.SZ,中国宝安,2025,X_G_TAX,纳税情况,4.0,3,3,105|106|111,0.65,False,False,True,False,1,50,weak_candidate,1,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/3d0cad8e-7fd7-4c96-9879-a7692046036f.PDF,data/raw/000009.SZ/2025/annual_report.pdf,105,外收支。 已确认的政府补助需要退回时，存在相关递延收益余额的，冲减相关递延收益账面余额，超出部分计 入当期损益；属于其他情况的，直接计入当期损益。 33、 递延所得税资产/递延所得税负债 （1） 当期所得税 资产负债表日，对于当期和以前期间形成的当期所得税负债（或资产），以按照税法规定计算的预期 应交纳（或返还）的所得税金额计量。计算当期所得税费用所依据的应纳税所得额系根据有关税法规定对 本报告期税前会计利润作相应调整后计算得出。 （2） 递延所得税资产及递延所得税负债 某些资产、负债项目的账面价值与其计税基础之间的差额，以及未作为资产和负债确认但按照税法规 定可以确定其计税基础的项目的账面价值与计税基础之间的差额产生的暂时性差异，采用资产负债表债务 法确认递延所得税资产及递延所得税负债。 与商誉的初始确认有关，以及与既不是企业合并、发生时也不影响会计利润和应纳税所得额（或可抵 扣亏损）的交易中产生的资产或负债的初始确认有关的应纳税暂时性差异，不予确认有关的递延所得税负 债（初始确认的资产和负债导致产生等额应纳税暂时性差异和可抵扣暂时性差异的单项交易除外）。此外， 对与子公司、联营企业及合营企业投资相关的应纳税暂时性差异，如果本集团能够控制暂时性差异转回的 时间，而且,heuristic_features=action;human_signature_required,pending,False,,,,,
000027.SZ,深圳能源,2025,X_G_TAX,纳税情况,4.0,3,3,188|193|194,0.65,False,False,False,False,0,20,weak_candidate,1,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-17/e81dfe3f-d725-44b0-a5a9-90166c2caba4.PDF,data/raw/000027.SZ/2025/annual_report.pdf,188,团将当期所得税和递延所得税计入当期损益。 当期所得税是按本年度应税所得额，根据税法规定的税率计算的预期应交所得税，加上以往年 度应付所得税的调整。 资产负债表日，如果本集团拥有以净额结算的法定权利并且意图以净额结算或取得资产、清偿 负债同时进行，那么当期所得税资产及当期所得税负债以抵销后的净额列示。 递延所得税资产与递延所得税负债分别根据可抵扣暂时性差异和应纳税暂时性差异确定。暂时 性差异是指资产或负债的账面价值与其计税基础之间的差额，包括能够结转以后年度的可抵扣 亏损和税款抵减。递延所得税资产的确认以很可能取得用来抵扣可抵扣暂时性差异的应纳税所 得额为限。 如果单项交易不是企业合并，交易发生时既不影响会计利润也不影响应纳税所得额 (或可抵扣 亏损)，且初始确认的资产和负债并未导致产生等额应纳税暂时性差异和可抵扣暂时性差异， 则该项交易中产生的暂时性差异不会产生递延所得税。商誉的初始确认导致的暂时性差异也不 产生相关的递延所得税。 资产负债表日，本集团根据递延所得税资产和负债的预期收回或结算方式，依据已颁布的税法 规定，按照预期收回该资产或清偿该负债期间的适用税率计量该递延所得税资产和负债的账面 金额。 资产负债表日，本集团对递延所得税资产的账面价值进行复核。如果未来,heuristic_features=mention_only;human_signature_required,pending,False,,,,,
000049.SZ,德赛电池,2025,X_G_TAX,纳税情况,4.0,3,3,29|42|88,0.65,True,False,True,True,3,80,standard_candidate,1,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/262ee139-e059-4704-8501-654892e27e40.PDF,data/raw/000049.SZ/2025/annual_report.pdf,29,"员工与公司签署劳动合同。 2、资产方面：公司资产完整、独立，产权关系明确。 3、机构方面：公司机构独立，公司董事会及其他内部机构独立运作，股东单位及其职能部门与公司及 其职能部门间无上下级关系。 4、财务方面：公司财务独立，具有独立的财务部门，建立了独立的财务核算体系，有一套规范独立的 财务会计制度和对子公司的财务管理制度；公司拥有独立的银行账户，并依法独立纳税。 5、业务方面：公司具有独立完整的业务及自主经营能力，与股东单位没有同业竞争，也不存在因部分 改制等原因导致同业竞争和关联交易等治理非规范情况。 三、同业竞争情况 □适用 不适用 四、董事和高级管理人员情况 1、基本情况 姓名 性 别 年 龄 职务 任职 状态 任期起始 日期 任期终止 日期 期初持 股数 （股） 本期增 持股份 数量 （股） 本期减 持股份 数量 （股） 其他增 减变动 （股） 期末持 股数 （股） 股份增减 变动的原 因 刘 其 男 61 董事长 现任 2004 年 11 月 26 日 2027 年 04 月 21 日 62,832 0 0 0 62,832 不适用 姜 捷 男 59 董事 现任 2020 年 09 月 11 日 2027 年 04 月 21 日 李兵兵 男 58 董事","heuristic_features=system,action,result;human_signature_required",pending,False,,,,,
000155.SZ,川能动力,2025,X_G_TAX,纳税情况,4.0,3,3,47|61|149,0.65,True,True,True,True,4,80,standard_candidate,1,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-10/0b85e5a8-fab9-44e9-89ce-b4c5ff94c4a3.PDF,data/raw/000155.SZ/2025/annual_report.pdf,47,控股股东的劳动、人事、薪酬管理及经营管理制度。 （二）资产分开情况：公司拥有开展主营业务所需的全部资产，与控股股东明确界定资产的权属关 系，不存在控股股东及其他关联方无偿占用、挪用公司资产的现象。 （三）财务分开情况：公司拥有独立的财务部门，按照企业会计准则建立了独立的会计核算体系和 财务管理制度；独立在银行开户，不存在与控股股东共用银行账户的情况；公司独立纳税，在社会保障、 薪酬管理等方面独立于控股股东。公司能够独立作出财务决策，不存在控股股东干预公司资金使用的情 况。 （四）机构分开情况：公司拥有完全独立于控股股东及其他关联单位的办公和经营场所，公司机构 设置独立、完整；股东会、董事会等法人治理机构均独立、有效运作。 （五）业务分开情况：公司在业务方面独立于控股股东，具有独立完整的业务体系及自主经营能力。 公司在重大经营决策和重大投资事项均按程序由总经理办公会集体讨论通过后，根据授权报董事会作出 决策，对须由股东会决定的事项报请股东会审议批准后执行。 三、同业竞争情况 ☑适用 □不适用 问题类型 与上市公司的 关联关系类型 公司名称 公司性质 问题成因 解决措施 工作进度及后 续计划 同业竞争 控股股东 四川能源发展 集团有限责任 公司及其控制 的企业① 地方国资,"heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
