stock_code,company_name,source_url,source_file,source_page,matched_term,evidence_text,review_status
06885.HK,JINMA ENERGY,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042901180.pdf,data/raw/hkex_reports/06885.HK/2025/annual_report.pdf,47,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","46 ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT Report Description This is the Group’s Environmental, Social and Governance report for the period from 1 January, 2025 to 31 December, 2025 (the “Reporting Period”). This report aims to disclose the Group’s overall performance in two main aspects (i.e., environmental and social) during the operation of its main businesses (production and sale of coke",pending
06885.HK,JINMA ENERGY,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042901180.pdf,data/raw/hkex_reports/06885.HK/2025/annual_report.pdf,48,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT 47 1. Responsibility Management During the Reporting Period, the Group positioned itself as a responsible corporate citizen, solidly advanced its responsibility management initiatives, and strived to play a leading role in sustainable development and social value creation. By continuously optimizing its ESG management system, deepening communication ",pending
08132.HK,CENTURY EN INTL,https://www1.hkexnews.hk/listedco/listconews/gem/2025/0829/2025082901506.pdf,data/raw/hkex_reports/08132.HK/2025/annual_report.pdf,3,"Environmental, Social and Governance","CONTENTS Corporate Information 2 Management Discussion and Analysis 4 Report of the Directors 8 Corporate Governance Report 24 Environmental, Social and Governance Report 35 Independent Auditor’s Report 51 Consolidated Statement of Profit or Loss and Other Comprehensive Income 57 Consolidated Statement of Financial Position 59 Consolidated Statement of Changes in Equity 61 Consolidated Statement of Cash Flows 62 Notes to the Consolidated Financial Statements 64 Financial Summary 136",pending
08132.HK,CENTURY EN INTL,https://www1.hkexnews.hk/listedco/listconews/gem/2025/0829/2025082901506.pdf,data/raw/hkex_reports/08132.HK/2025/annual_report.pdf,37,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT ABOUT THIS REPORT The Group is pleased to present this Environmental, Social and Governance (“ESG”) Report (the “Report”) to provide an overview of the Group’s management of significant issues affecting the operation, and how the Group achieves its goals and subsequent development in a sustainable manner. This Report covers the principal business of ",pending
08132.HK,CENTURY EN INTL,https://www1.hkexnews.hk/listedco/listconews/gem/2025/0829/2025082901506.pdf,data/raw/hkex_reports/08132.HK/2025/annual_report.pdf,38,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT FEEDBACK OF THIS REPORT AND CONTACT INFORMATION This Report shall be published both in English and Chinese, should there be any discrepancy between the English and the Chinese versions, the English version shall prevail. The Group highly values the opinions from the relevant stakeholders, and welcome readers to contact it through the following contac",pending
08132.HK,CENTURY EN INTL,https://www1.hkexnews.hk/listedco/listconews/gem/2025/0829/2025082901506.pdf,data/raw/hkex_reports/08132.HK/2025/annual_report.pdf,39,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT STAKEHOLDER ENGAGEMENT AND MATERIALITY ASSESSMENT Stakeholder engagement is essential to the Group — from communication with investors to everyday relationships with employees, customers and business partners — and is integral to the group’s sustainability success. Stakeholders are prioritised from time to time in view of the Group’s roles and duties",pending
08132.HK,CENTURY EN INTL,https://www1.hkexnews.hk/listedco/listconews/gem/2025/0829/2025082901506.pdf,data/raw/hkex_reports/08132.HK/2025/annual_report.pdf,40,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT The Group has evaluated the materiality and importance in ESG aspects through the following steps: Step 1: Identifying relevant ESG areas — Relevant ESG areas were identified through the review of the Group’s business and relevant industry benchmark. Step 2: Materiality and Prioritization — Materiality of each ESG aspect was determined based on the i",pending
08347.HK,F8 ENT,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0727/2026072700454.pdf,data/raw/hkex_reports/08347.HK/2026/annual_report.pdf,3,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","CONTENTS 目錄 Page 頁次 CORPORATE INFORMATION 2 公司資料 CHAIRMAN’S STATEMENT 4 主席報告書 MANAGEMENT DISCUSSION AND ANALYSIS 6 管理層討論及分析 CORPORATE GOVERNANCE REPORT 19 企業管治報告 ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT 環境、社會及管治報告 39 REPORT OF THE BOARD OF DIRECTORS 董事會報告 77 BIOGRAPHIES OF BOARD OF DIRECTORS AND SENIOR MANAGEMENT 董事會及高級管理層履歷 93 INDEPENDENT AUDITORS’ REPORT 100 獨立核數師報告 CONSOLIDATED STATEMENT OF PROFIT OR LOSS AND 107 OTHER COMPREHENSIVE INCOME 綜合損益及其他全面收益表 CONSOLIDATED STATEMENT OF FINANCIAL POSITION 綜合財務狀況表 109 CONSOLIDATED STATEMENT OF CHANGES IN E",pending
08347.HK,F8 ENT,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0727/2026072700454.pdf,data/raw/hkex_reports/08347.HK/2026/annual_report.pdf,40,"Environmental, Social and Governance","he CG Code during the Reporting Period. The Company has also established a whistleblowing policy as well as anti-corruption policy and systems, details of which are set out in the Environmental, Social and Governance Report below. Internal control on connected transaction As a general control, the Group maintained a list of connected persons and entities for the monitoring and identification of connected transaction. The risk management and internal control of the Group were reviewed by the Board and the Audit Committee for the year ended 31 March 2026. The Board and th",pending
08347.HK,F8 ENT,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0727/2026072700454.pdf,data/raw/hkex_reports/08347.HK/2026/annual_report.pdf,41,"Environmental, Social and Governance","Environmental, Social and Governance Report 環境、社會及管治報告 INTRODUCTION, ENVIRONMENTAL, SOCIAL AND GOVERNANCE POLICIES F8 Enterprises (Holdings) Group Limited (“F8 Enterprises” , “Company” , “we” and “our”), with its subsidiaries (collectively, the “Group”), was principally engaged in the provision of the business of sale and transportation of diesel oil and related products in Hong Kong during th",pending
08347.HK,F8 ENT,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0727/2026072700454.pdf,data/raw/hkex_reports/08347.HK/2026/annual_report.pdf,42,"Environmental, Social and Governance","Environmental, Social and Governance Report 環境、社會及管治報告 Board of Directors 董事會 Executive Directors Independent Non-executive Directors 執行董事 獨立非執行董事 Mr. Fong Chun Man, JP (Chairman) 方俊文先生，太平紳士 （主席） 崔志仁先生 Mr. Chui Chi Yun, Robert Ms. Lo Pui Yee Mr. Wang Anyuan 勞佩儀女士 王安元先生 Mr. Chan Chi Fai Mr. Luk Che Chung 陳志輝先生 陸志聰先生 The ESG Governance Structure The Group has set up an ESG working taskforce (the",pending
08347.HK,F8 ENT,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0727/2026072700454.pdf,data/raw/hkex_reports/08347.HK/2026/annual_report.pdf,43,"Environmental, Social and Governance","Environmental, Social and Governance Report 環境、社會及管治報告 Detail of the ESG Strategy We established an ESG management system with clarified management functions and responsibilities at all levels. We carry out specific work through the Taskforce and help the Board understand our ESG risks and performance in a timely manner, and so a better incorporate ESG factor into company planning and daily op",pending
08536.HK,TL NATURAL GAS,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0326/2026032600752.pdf,data/raw/hkex_reports/08536.HK/2025/annual_report.pdf,3,"Environmental, Social and Governance"," 3 Chairman’s Statement 4 Management Discussion and Analysis 5 Biographical Details of Directors and Senior Management 15 Report of the Directors 18 Corporate Governance Report 30 Environmental, Social and Governance Report 40 Independent Auditor’s Report 57 Consolidated Statement of Profit or Loss 61 Consolidated Statement of Profit or Loss and Other Comprehensive Income 62 Consolidated Statement of Financial Position 63 Consolidated Statement of Changes in Equity 64 Consolidated Statement of Cash Flows 65 Notes to Consolidated Financial Statements 66 Financial Summary",pending
08536.HK,TL NATURAL GAS,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0326/2026032600752.pdf,data/raw/hkex_reports/08536.HK/2025/annual_report.pdf,19,"environmental, social and governance","aws, rules and regulations. During the Year, the Group has complied with relevant laws and regulations that have significant impact on the operations of the Group. A report on the environmental, social and governance aspects prepared in accordance with Appendix C2 to the GEM Listing Rules is set out in pages 40 to 56 of this report. Relationship with stakeholders The Group recognises that employees, customers and business partners are keys to its sustainable development. The Group is committed to establishing a close and caring relationship with its employees, providing",pending
08536.HK,TL NATURAL GAS,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0326/2026032600752.pdf,data/raw/hkex_reports/08536.HK/2025/annual_report.pdf,41,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","40 ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT PREPARATION BASIS AND SCOPE The Company is pleased to present our annual Environmental, Social and Governance Report (the “ESG Report”) for year ended 31 December 2025 to provide an overview of the Group’s management of significant issues affecting the operation, including environmental, social and governance (“ESG”) issues. The Board has overall res",pending
08536.HK,TL NATURAL GAS,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0326/2026032600752.pdf,data/raw/hkex_reports/08536.HK/2025/annual_report.pdf,42,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","41 ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT (CONTINUED) SOURCE OF INFORMATION The information disclosed in this ESG Report is derived from the Group’s formal documents, statistics or public information. The Board is responsible for the truthfulness, accuracy and completeness of its contents. ACCESS TO THIS REPORT The ESG Report is available in Chinese and English versions. In case of any discr",pending
08536.HK,TL NATURAL GAS,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0326/2026032600752.pdf,data/raw/hkex_reports/08536.HK/2025/annual_report.pdf,43,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","42 ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT (CONTINUED) STAKEHOLDERS ENGAGEMENT The Group emphasises the participation of its stakeholders. All of them have a substantial impact on the success of its business or activities. In compiling the ESG Report, the Group consulted its internal stakeholders, to monitor and manage its impact on all aspects of the environment and society. Besides, the Gro",pending
08631.HK,SUN KONG HLDGS,https://www1.hkexnews.hk/listedco/listconews/gem/2025/0707/2025070701740.pdf,data/raw/08631.HK/2025/annual_report.pdf,3,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","CONTENTS 目錄 CORPORATE INFORMATION 公司資料 3 CHAIRMAN’S STATEMENT 主席報告書 5 MANAGEMENT DISCUSSION AND ANALYSIS 管理層討論及分析 8 CORPORATE GOVERNANCE REPORT 企業管治報告 22 ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT 環境、社會及管治報告 46 REPORT OF THE BOARD OF DIRECTORS 董事會報告 102 BIOGRAPHIES OF BOARD OF DIRECTORS AND SENIOR MANAGEMENT 董事會及高級管理層履歷 128 INDEPENDENT AUDITORS’ REPORT 獨立核數師報告 135 CONSOLIDATED STATEMENT OF PROFIT OR LOSS AND OTHER COMPREHENSIVE INCOME 綜合損益及其他全面收益表 144 CONSOLIDATED STATEMENT OF FINANCIAL POSITION 綜合財務狀況表 145 CONSOLIDATED STATEMENT OF CHANGES IN",pending
08631.HK,SUN KONG HLDGS,https://www1.hkexnews.hk/listedco/listconews/gem/2025/0707/2025070701740.pdf,data/raw/08631.HK/2025/annual_report.pdf,47,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT 環 境 、 社 會 及 管 治 報 告 APPROACH 方針 Yufengchang Holdings Limited (“Yufengchang” or the “Company”, together with its subsidiaries, the “Group”) are principally engaged in the business of the sales of diesel oil and related products in Hong Kong. The services of the Group include sourcing and transportation of diesel oil and related products in Hong Kong. ",pending
08631.HK,SUN KONG HLDGS,https://www1.hkexnews.hk/listedco/listconews/gem/2025/0707/2025070701740.pdf,data/raw/08631.HK/2025/annual_report.pdf,48,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT 環 境 、 社 會 及 管 治 報 告 To implement sustainability strategies which apply to all levels of the Group, the top-down approach is adopted for the following sustainability strategies: 為 實 施 適 用 於 本 集 團 所 有 層 面 的 可 持 續 發 展 戰略，本集團以由上而下的方式採納下列可持 續發展戰略： 1. To achieve environmental sustainability 2. To respect human rights and social culture 3. To engage with st",pending
08631.HK,SUN KONG HLDGS,https://www1.hkexnews.hk/listedco/listconews/gem/2025/0707/2025070701740.pdf,data/raw/08631.HK/2025/annual_report.pdf,49,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT 環 境 、 社 會 及 管 治 報 告 The Group has complied with the disclosure requirements of the “comply or explain” provisions set out in the ESG Reporting Guide and the Board has overall responsibility for the Group’ s ESG strategy and reporting. The Board assumes responsibility for assessing and reviewing ESG-related risks and maintaining robust risk management",pending
08631.HK,SUN KONG HLDGS,https://www1.hkexnews.hk/listedco/listconews/gem/2025/0707/2025070701740.pdf,data/raw/08631.HK/2025/annual_report.pdf,50,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT 環 境 、 社 會 及 管 治 報 告 Feedback 反饋 For details on the ESG performance of the Group, corporate governance as well as financial performance, please visit the Group’s website (kg.yfcsx.com) for its annual reports. The Group is open to and values all advice and suggestions received, to uphold the common interests of the Group and all stakeholders. Stakehold",pending
09689.HK,JTF INTL,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0422/2026042201784.pdf,data/raw/hkex_reports/09689.HK/2025/annual_report.pdf,2,"Environmental, Social and Governance","TENTS Corporate Information 2 Chairman’s Statement 4 Management Discussion and Analysis 6 Biographical Details of Directors and Senior Management 15 Corporate Governance Report 18 Environmental, Social and Governance Report 29 Directors’ Report 77 Independent Auditor’s Report 84 Consolidated Statement of Comprehensive Income 89 Consolidated Statement of Financial Position 90 Consolidated Statement of Changes in Equity 92 Consolidated Statement of Cash Flows 93 Notes to the Consolidated Financial Statements 94 Financial Summary 140",pending
09689.HK,JTF INTL,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0422/2026042201784.pdf,data/raw/hkex_reports/09689.HK/2025/annual_report.pdf,30,"Environmental, Social and Governance","Annual Report 2025 JTF International Holdings Limited 29 Environmental, Social and Governance Report For the year ended 31 December 2025 INTRODUCTION JTF International Holdings Limited (the “Company”, together with its subsidiaries, the “Group”) is pleased to present this Environmental, Social and Governance (“ESG”) report (the “ESG Report”), highlighting the ESG performance, with disclosure reference to the requirements of the Implementation Guidan",pending
09689.HK,JTF INTL,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0422/2026042201784.pdf,data/raw/hkex_reports/09689.HK/2025/annual_report.pdf,31,"Environmental, Social and Governance","30 JTF International Holdings Limited Annual Report 2025 Environmental, Social and Governance Report (Continued) For the year ended 31 December 2025 REPORTING PRINCIPLES The ESG Report is prepared according to the “Comply or Explain” provisions and the four Reporting Principles as required by the ESG Reporting Code: 1. Materiality: Based on our continuous communication with stakeholders, the Group has formulated models to analyse environmental and s",pending
09689.HK,JTF INTL,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0422/2026042201784.pdf,data/raw/hkex_reports/09689.HK/2025/annual_report.pdf,32,"Environmental, Social and Governance","Annual Report 2025 JTF International Holdings Limited 31 Environmental, Social and Governance Report (Continued) For the year ended 31 December 2025 COMMENT AND SUGGESTION Our group values the comments from different stakeholders, if you have any opinions regarding this ESG Report or the sustainability development of the Group, please contact the ESG Reporting Team via the following channels. Address: No. 35, Yanjiang Road, Shazhuang Tujiang Village",pending
09689.HK,JTF INTL,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0422/2026042201784.pdf,data/raw/hkex_reports/09689.HK/2025/annual_report.pdf,33,"Environmental, Social and Governance","32 JTF International Holdings Limited Annual Report 2025 Environmental, Social and Governance Report (Continued) For the year ended 31 December 2025 Major Stakeholders Major Communication Channels Major Concerns External Suppliers • Periodic review and examination • Procurement meetings • Site visit • Phone calls, conferences, and e-mails Customers • Company website • Meetings and correspondence • Customer hotlines Public community • Charitable acti",pending
300140.SZ,节能环境,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-03/9693cad2-142d-4eb6-b8b5-a8e6c02cc299.PDF,data/raw/300140.SZ/2025/annual_report.pdf,47,环境、社会及管治,%AD%E8%8A%82%E8%83%BD%EF%BC%88% E7%A6%8F%E5%B7%9E%EF%BC%89%E7%8E%AF%E4%BF%9D%E8%83%BD%E6 %BA%90%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&ifYearReport= 0&ifTempReport=0 十八、社会责任情况 《2025 年环境、社会及管治（ESG）报告》具体内容详见公司于 2026 年 4 月 3 日在巨潮资讯网披露的相关公告。 十九、巩固拓展脱贫攻坚成果、乡村振兴的情况 节能环境始终以习近平新时代中国特色社会主义思想为指导，深入学习贯彻习近平总书记关于乡村振兴工作的重要 论述和重要指示批示精神，坚决扛起中央企业政治责任，严格落实国家乡村振兴局、国资委党委及集团公司党委部署要 求，节能环境本部、秦皇岛公司、承德公司分别对 6 个帮扶村开展帮扶工作，全力协助地方政府巩固拓展脱贫攻坚成 果，接续推进乡村振兴各项工作，在帮扶机制、帮扶成效、帮扶力度等方面下真功、求实效。 47,pending
300376.SZ,易事特,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/35d1b11a-0c81-4de8-91a4-fffa21f62804.PDF,data/raw/300376.SZ/2025/annual_report.pdf,6,Environmental Social and Governance,ESG CBAM REPowerEU AFIR Ah SNEC EESA DCIM EFLOPS AC-DC NACS CCC CQC CE 泰尔 抗震 TÜV SGS CGC 深交所 证监会 巨潮资讯网 元、万元 报告期 上年同期 6 易事特集团股份有限公司 2025 年年度报告全文 指 Environmental Social and Governance，即环境、社会和公司治理 指 Carbon Border Adjustment Mechanism，即碳边境调节机制 指 欧盟能源独立计划 指 Alternative Fuels Infrastructure Regulation，即欧盟替代燃料基础设施法规 指 Ampere - hour，安时，是衡量电池容量的单位 指 Solar & New Energy Conference，即太阳能与新能源大会 指 储能领跑者联盟 指 Data Center Infrastructure Management，即数据中心基础设施管理 指 ExaFLOPS，即每秒百亿亿次浮点运算 指 将交流电（AC）转换为直流电（DC） 指 North American Charging Standard，即北美充电标准 指 China ,pending
300568.SZ,星源材质,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/f95aef58-2557-4c28-bb37-acf90fc637cf.PDF,data/raw/300568.SZ/2025/annual_report.pdf,53,环境、社会及管治,信息披露情况 上市公司及其主要子公司是否纳入环境信息依法披露企业名单 □是 否 公司需遵守《深圳证券交易所上市公司自律监管指引第 3 号——行业信息披露》中的“化工行业相关业务”的披露要求 上市公司发生环境事故的相关情况 报告期内，公司未发生环境事故。 十八、社会责任情况 具体内容详见公司于 2026 年 3 月 31 日披露在巨潮资讯网上的《2025 年环境、社会及管治(ESG)报告》。 公司需遵守《深圳证券交易所上市公司自律监管指引第 3 号——行业信息披露》中的“化工行业相关业务”的披露要求 报告期内，公司未发生重大安全事故。 十九、巩固拓展脱贫攻坚成果、乡村振兴的情况 报告期内，公司未开展脱贫攻坚、乡村振兴工作。 53,pending
600011.SH,华能国际,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-25/600011_20260325_CS0B.pdf,data/raw/600011.SH/2025/annual_report.pdf,35,环境、社会及管治,、半月谈杂志社等主流媒体颁发的 “中国 ESG 上市公司央企先锋 100 榜单” 、 “中国 ESG 上市公司先锋 100 榜单” 、 “企业 ESG 优 秀成果” ，荣获中国上市公司协会、中国水利电力质量管理协会等行业协会颁发的“可持续发展 最佳实践案例” 、 “ESG 一等典型案例”等殊荣，充分彰显公司在 ESG 领域先锋带头作用。公司 《2025 年度环境、社会及管治报告》将于 2026 年 4 月登载于公司网站和上海证券交易所网站。 公司严格遵守上市地相关监管要求， 积极履行披露义务， 努力保障公司信息披露内容的真实、 准确、完整、及时、公平。报告期内，完成境内外 313 次公告披露，连续获得上交所 A 级最优评 级，荣获《证券市场周刊》2025 年度上市公司信息披露水晶球奖。不断加强投资者关系管理，通 过业绩推介会、投资论坛及券商投资策略会、上交所 E 互动平台以及日常交流等多种形式，及时 回应市场关切，始终保持快速反应、细致解读，坦诚交流的理念，准确传递公司投资价值，公司 2024 年业绩推介会入选中国上市公司协会“2024 年报业绩说明会最佳实践” 。 2025 年，经过不懈努力，公司获得第十五届中国证券金紫荆“卓越上市公司”奖、证券时报 社“第十九届中国上市公司价,pending
600011.SH,华能国际,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-25/600011_20260325_CS0B.pdf,data/raw/600011.SH/2025/annual_report.pdf,57,环境、社会及管治,"0 华能桂林燃气分布式能源有限责任公司 https://bqfq.sthjt.gxzf.gov.cn/GXHJXXPLQYD/fro ntal/index.html#/home/index 其他说明 □适用 √不适用 十五、社会责任工作情况 (一) 是否单独披露社会责任报告、可持续发展报告或 ESG 报告 √适用 □不适用 相关内容详见公司在上交所网站披露的环境、社会及管治报告。 (二) 社会责任工作具体情况 √适用 □不适用 对外捐赠、公益项目 数量/内容 情况说明 总投入（万元） 441.8 包括救灾捐赠、公益捐赠等 其中：资金（万元） 441.8 - 物资折款（万元）- - 惠及人数（人）- 因公司运营覆盖区域广泛， 对外捐赠和 公益项目众多， 具体受惠人数难以精确 统计。 具体说明 √适用 □不适用 相关内容详见公司在上交所网站披露的环境、社会及管治报告。 十六、巩固拓展脱贫攻坚成果、乡村振兴等工作具体情况 √适用 □不适用 扶贫及乡村振兴项目 数量/内容 情况说明 总投入（万元） 1,617.1 不包含消费帮扶金额 其中：资金（万元） 1,617.1 - 物资折款（万元）- - 惠及人数（人）- 因公司运营覆盖区域广泛， 帮扶项目众 多，具体受惠人数难以精确统计 帮扶形",pending
600188.SH,兖矿能源,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/600188_20260328_R5TM.pdf,data/raw/600188.SH/2025/annual_report.pdf,71,环境、社会及管治,系运行的有效性。 公司 2026 年 3 月 27 日召开 的第九届董事会第二十二次会议，对 2025 年度内部控制的有效性进行了评估。董事会评估认为， 公司内部控制制度健全，执行有效，未发现本公司存在内部控制设计或执行方面的重大缺陷。 公司内部控制的自我评估报告全文载于上交所网站、香港联交所网站和公司网站。 公司制定了《全面风险管理办法》，搭建了风险（包括环境、社会及管治风险）管理信息化 管控平台，建立了完善的风险管控机制。每年在公司及附属公司范围内，通过风险管理信息化管 控平台开展风险辨识、风险评估、风险应对、关键风险点监控等全面风险管理工作，并出具《年 度风险管理报告》；针对确认的重大风险，制定切合实际的风险管理策略和解决方案，定期对管 控情况进行总结，编制重大风险管控报告。通过借助信息化的手段，对重大风险实施精准辨识、 多维度风险评估及量化分析、科学应对及定期跟踪评价，实现了对重大风险的全过程闭环管理。 董事会对前述的风险管理及内部监控系统负责，并及时检讨该等制度的有效性（最少每年检 讨一次）。董事会已经完成有关检讨，认为本集团的风险管理及内部监控系统有效且足够。董事 会进一步阐明前述系统旨在管理而并非消除未能达成业务目标的风险，并且只就不会有重大的失 实陈述或损失作出合,pending
600188.SH,兖矿能源,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/600188_20260328_R5TM.pdf,data/raw/600188.SH/2025/annual_report.pdf,75,环境、社会及管治,"露系统（甘肃） https://zwfw.sthj.gansu.gov.cn/revealPubVue/#/home 其他说明 √适用 □不适用 露规定。 上表所列纳入环境信息依法披露企业均为本集团境内附属公司，境外附属公司不适用上述披 十七、 社会责任工作情况 1. 是否单独披露社会责任报告、可持续发展报告或 ESG 报告 √适用 □不适用 公司单独发布《环境、社会及管治报告》。 2. 社会责任工作具体情况 √适用 □不适用 对外捐赠、公益项目 数量/内容 总投入（万元） 6,883 其中：资金（万元） 5,836 物资折款（万元） 997 惠及人数（人）- 具体说明 √适用 □不适用 2025 年，公司积极开展对外捐赠和公益支持工作，有关详情请见日期为 2026 年 3 月 27 日的 《2025 年度环境、社会及管治报告》。 75 / 379",pending
600188.SH,兖矿能源,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/600188_20260328_R5TM.pdf,data/raw/600188.SH/2025/annual_report.pdf,76,环境、社会及管治,用 扶贫及乡村振兴项目 数量/内容 总投入（万元） 619 其中：资金（万元） 619 物资折款（万元） - 惠及人数（人） - 帮扶形式 （如产业扶贫、 就业扶 贫、教育扶贫等） 产业扶贫、就业扶贫、教育扶贫 具体说明 √适用 □不适用 2025 年，公司积极开展脱贫攻坚和乡村振兴工作，有关详情请见日期为 2026 年 3 月 27 日的 《2025 年度环境、社会及管治报告》。 十九、 其他 √适用 □不适用 企业管治报告（按香港上市监管规定编制） （一）《企业管治守则》（“《守则》”）及《标准守则》遵守情况 本集团已经建立了比较规范、稳健的企业管治架构，并注重遵循透明、问责、维护全体股东 权益的公司管治原则。 董事会相信，良好的企业管治对本集团运营发展十分重要。本集团已建立向全体董事汇报的 制度，确保董事对公司业务知情；并相信定期举行的董事会会议能够为非执行董事提供有效的沟 通渠道，以使非执行董事对本集团业务进行全面及开放的讨论。董事会定期检讨公司治理常规， 以确保公司的运行符合法律、法规及上市地监管规定，不断致力于提升公司管治水平。 本集团已执行的企业管治常规文件包括但不限于：《公司章程》《股东会议事规则》《董事 会议事规则》《总经理工作细则》《总经理办公会议事规则》《独,pending
600875.SH,东方电气,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-01/600875_20260401_APQ8.pdf,data/raw/600875.SH/2025/annual_report.pdf,48,环境、社会及管治,"https://permit.mee.gov.cn/（全国排污许可证 管理信息平台）-许可信息公开-搜索 “915101007653850291001U”可查看执行 报告 其他说明 □适用 √不适用 十五、社会责任工作情况 (一) 是否单独披露社会责任报告、可持续发展报告或 ESG 报告 √适用 □不适用 详见公司披露的《东方电气股份有限公司 2025 年度环境、社会及管治报告》。 (二) 社会责任工作具体情况 √适用 □不适用 对外捐赠、公益项目 数量/内容 情况说明 总投入（万元） 2,898.88 其中：资金（万元） 2,837.37 向昭觉县、吉县投入无偿帮扶资金 2555.67 万元， 向四川省中江县仓山镇、西藏日喀则、新疆布尔 津县、甘肃省酒泉阿克塞捐款 281.7 万元 物资折款（万元） 61.51 向昭觉县、 吉县捐款捐物折合资金 40.39 万元； 向 西藏昌都市洛隆县、甘肃省酒泉市金河社区、湖 北省武汉市新洲区捐款捐物折合 21.12 万元 惠及人数（人） 70,497 通过实施产业、人才、文化、生态、组织“五大 振兴”项目，在边疆地区产业布局、帮助销售农 产品和捐款捐物等方式惠及 具体说明 □适用 √不适用 十六、巩固拓展脱贫攻坚成果、乡村振兴等工作具体情况",pending
