batch_task_rank,batch_action,impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,key_indicator_risk,population_scarcity_risk,indicator_population,neutral_vs_zero_total_score_delta,company_code,company_name,indicator_code,indicator_name,dimension,key_indicator,candidate_count,report_years,source_pages,max_confidence,status,next_action,priority
110,inspect_esg_tables,927,81.611111,146,327,181,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,00182.HK,CONCORD NE,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
111,inspect_esg_tables,928,81.611111,23,287,264,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002039.SZ,黔源电力,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
112,inspect_esg_tables,929,81.611111,26,374,348,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002056.SZ,横店东磁,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
113,inspect_esg_tables,930,81.611111,127,446,319,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,00206.HK,CM-ENERGY,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
114,inspect_esg_tables,931,81.611111,160,279,119,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002074.SZ,国轩高科,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
115,inspect_esg_tables,932,81.611111,198,306,108,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002090.SZ,金智科技,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
116,inspect_esg_tables,933,81.611111,118,220,102,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002249.SZ,大洋电机,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
117,inspect_esg_tables,934,81.611111,116,326,210,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002276.SZ,万马股份,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
118,inspect_esg_tables,935,81.611111,175,364,189,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,00228.HK,CHINA ENERGY,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
119,inspect_esg_tables,936,81.611111,75,285,210,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002335.SZ,科华数据,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
120,inspect_esg_tables,938,81.611111,130,253,123,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002479.SZ,富春环保,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
121,inspect_esg_tables,939,81.611111,179,282,103,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002487.SZ,大金重工,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
122,inspect_esg_tables,940,81.611111,113,290,177,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002506.SZ,协鑫集成,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
123,inspect_esg_tables,941,81.611111,178,375,197,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002531.SZ,天顺风能,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
124,inspect_esg_tables,942,81.611111,150,440,290,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002608.SZ,江苏国信,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
125,inspect_esg_tables,943,81.611111,123,392,269,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002692.SZ,远程股份,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
126,inspect_esg_tables,1083,81.506944,41,271,230,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,00002.HK,CLP HOLDINGS,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
127,inspect_esg_tables,1084,81.506944,47,360,313,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,00003.HK,HK & CHINA GAS,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
128,inspect_esg_tables,1085,81.506944,52,437,385,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,00006.HK,POWER ASSETS,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
129,inspect_esg_tables,1086,81.506944,104,294,190,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,000096.SZ,广聚能源,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
130,inspect_esg_tables,1089,81.506944,190,477,287,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,000554.SZ,泰山石油,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
131,inspect_esg_tables,1090,81.506944,152,416,264,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,000682.SZ,东方电子,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
132,inspect_esg_tables,1092,81.506944,135,318,183,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,001208.SZ,华菱线缆,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
133,inspect_esg_tables,1093,81.506944,117,260,143,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,001258.SZ,立新能源,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
134,inspect_esg_tables,1094,81.506944,107,242,135,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,001299.SZ,美能能源,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
135,inspect_esg_tables,1095,81.506944,146,327,181,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,00182.HK,CONCORD NE,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
136,inspect_esg_tables,1096,81.506944,23,287,264,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002039.SZ,黔源电力,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
137,inspect_esg_tables,1097,81.506944,26,374,348,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002056.SZ,横店东磁,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
138,inspect_esg_tables,1098,81.506944,127,446,319,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,00206.HK,CM-ENERGY,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
139,inspect_esg_tables,1099,81.506944,160,279,119,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002074.SZ,国轩高科,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
140,inspect_esg_tables,1100,81.506944,198,306,108,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002090.SZ,金智科技,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
141,inspect_esg_tables,1101,81.506944,118,220,102,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002249.SZ,大洋电机,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
142,inspect_esg_tables,1102,81.506944,116,326,210,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002276.SZ,万马股份,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
143,inspect_esg_tables,1103,81.506944,175,364,189,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,00228.HK,CHINA ENERGY,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
144,inspect_esg_tables,1104,81.506944,75,285,210,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002335.SZ,科华数据,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
145,inspect_esg_tables,1106,81.506944,130,253,123,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002479.SZ,富春环保,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
146,inspect_esg_tables,1107,81.506944,179,282,103,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002487.SZ,大金重工,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
147,inspect_esg_tables,1108,81.506944,113,290,177,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002506.SZ,协鑫集成,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
148,inspect_esg_tables,1109,81.506944,178,375,197,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002531.SZ,天顺风能,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
149,inspect_esg_tables,1110,81.506944,150,440,290,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002608.SZ,江苏国信,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
150,inspect_esg_tables,1111,81.506944,123,392,269,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,002692.SZ,远程股份,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
151,inspect_social_disclosures,1248,81.423611,41,271,230,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00002.HK,CLP HOLDINGS,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
152,inspect_social_disclosures,1249,81.423611,47,360,313,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00003.HK,HK & CHINA GAS,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
153,inspect_social_disclosures,1250,81.423611,52,437,385,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00006.HK,POWER ASSETS,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
154,inspect_social_disclosures,1251,81.423611,104,294,190,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,000096.SZ,广聚能源,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
155,inspect_social_disclosures,1253,81.423611,190,477,287,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,000554.SZ,泰山石油,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
156,inspect_social_disclosures,1254,81.423611,152,416,264,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,000682.SZ,东方电子,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
157,inspect_social_disclosures,1255,81.423611,135,318,183,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,001208.SZ,华菱线缆,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
158,inspect_social_disclosures,1256,81.423611,117,260,143,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,001258.SZ,立新能源,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
159,inspect_social_disclosures,1257,81.423611,107,242,135,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,001299.SZ,美能能源,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
160,inspect_social_disclosures,1258,81.423611,146,327,181,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00182.HK,CONCORD NE,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
161,inspect_social_disclosures,1259,81.423611,23,287,264,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002039.SZ,黔源电力,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
162,inspect_social_disclosures,1260,81.423611,26,374,348,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002056.SZ,横店东磁,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
163,inspect_social_disclosures,1261,81.423611,127,446,319,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00206.HK,CM-ENERGY,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
164,inspect_social_disclosures,1262,81.423611,160,279,119,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002074.SZ,国轩高科,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
165,inspect_social_disclosures,1263,81.423611,198,306,108,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002090.SZ,金智科技,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
166,inspect_social_disclosures,1264,81.423611,118,220,102,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002249.SZ,大洋电机,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
167,inspect_social_disclosures,1265,81.423611,116,326,210,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002276.SZ,万马股份,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
168,inspect_social_disclosures,1266,81.423611,175,364,189,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00228.HK,CHINA ENERGY,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
169,inspect_social_disclosures,1267,81.423611,75,285,210,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002335.SZ,科华数据,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
170,inspect_social_disclosures,1269,81.423611,130,253,123,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002479.SZ,富春环保,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
171,inspect_social_disclosures,1270,81.423611,179,282,103,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002487.SZ,大金重工,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
172,inspect_social_disclosures,1271,81.423611,178,375,197,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002531.SZ,天顺风能,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
173,inspect_social_disclosures,1272,81.423611,150,440,290,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002608.SZ,江苏国信,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
174,inspect_social_disclosures,1273,81.423611,123,392,269,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002692.SZ,远程股份,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
175,inspect_social_disclosures,1660,76.753472,41,271,230,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00002.HK,CLP HOLDINGS,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
176,inspect_social_disclosures,1661,76.753472,47,360,313,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00003.HK,HK & CHINA GAS,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
177,inspect_social_disclosures,1662,76.753472,52,437,385,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00006.HK,POWER ASSETS,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
178,inspect_social_disclosures,1663,76.753472,146,327,181,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00182.HK,CONCORD NE,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
179,inspect_social_disclosures,1664,76.753472,127,446,319,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00206.HK,CM-ENERGY,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
180,inspect_social_disclosures,1665,76.753472,175,364,189,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00228.HK,CHINA ENERGY,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
181,inspect_social_disclosures,1667,76.753472,113,290,177,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,002506.SZ,协鑫集成,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
182,inspect_social_disclosures,1668,76.753472,178,375,197,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,002531.SZ,天顺风能,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
183,inspect_social_disclosures,1872,75.052083,41,271,230,True,1.0,1.0,0.333333,1.0,0.171875,477,1.2,00002.HK,CLP HOLDINGS,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
184,inspect_social_disclosures,1873,75.052083,47,360,313,True,1.0,1.0,0.333333,1.0,0.171875,477,1.2,00003.HK,HK & CHINA GAS,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
185,inspect_social_disclosures,1874,75.052083,52,437,385,True,1.0,1.0,0.333333,1.0,0.171875,477,1.2,00006.HK,POWER ASSETS,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
186,inspect_social_disclosures,1875,75.052083,190,477,287,True,1.0,1.0,0.333333,1.0,0.171875,477,1.2,000554.SZ,泰山石油,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
187,inspect_social_disclosures,1876,75.052083,146,327,181,True,1.0,1.0,0.333333,1.0,0.171875,477,1.2,00182.HK,CONCORD NE,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
188,inspect_social_disclosures,1877,75.052083,23,287,264,True,1.0,1.0,0.333333,1.0,0.171875,477,1.2,002039.SZ,黔源电力,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
189,inspect_social_disclosures,1878,75.052083,127,446,319,True,1.0,1.0,0.333333,1.0,0.171875,477,1.2,00206.HK,CM-ENERGY,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
190,inspect_social_disclosures,1879,75.052083,175,364,189,True,1.0,1.0,0.333333,1.0,0.171875,477,1.2,00228.HK,CHINA ENERGY,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
191,inspect_social_disclosures,1880,75.052083,113,290,177,True,1.0,1.0,0.333333,1.0,0.171875,477,1.2,002506.SZ,协鑫集成,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
192,rerun_financial_derivation,2037,74.045139,47,360,313,True,1.0,1.0,0.311111,1.0,0.126736,503,1.12,00003.HK,HK & CHINA GAS,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
193,rerun_financial_derivation,2038,74.045139,52,437,385,True,1.0,1.0,0.311111,1.0,0.126736,503,1.12,00006.HK,POWER ASSETS,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
194,rerun_financial_derivation,2040,74.045139,127,446,319,True,1.0,1.0,0.311111,1.0,0.126736,503,1.12,00206.HK,CM-ENERGY,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
195,rerun_financial_derivation,2041,74.045139,113,290,177,True,1.0,1.0,0.311111,1.0,0.126736,503,1.12,002506.SZ,协鑫集成,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
196,inspect_esg_tables,2234,72.100694,41,271,230,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,00002.HK,CLP HOLDINGS,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
197,inspect_esg_tables,2237,72.100694,104,294,190,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,000096.SZ,广聚能源,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
198,inspect_esg_tables,2240,72.100694,152,416,264,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,000682.SZ,东方电子,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
199,inspect_esg_tables,2242,72.100694,135,318,183,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,001208.SZ,华菱线缆,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
200,inspect_esg_tables,2243,72.100694,117,260,143,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,001258.SZ,立新能源,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
201,inspect_esg_tables,2244,72.100694,107,242,135,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,001299.SZ,美能能源,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
202,inspect_esg_tables,2245,72.100694,146,327,181,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,00182.HK,CONCORD NE,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
203,inspect_esg_tables,2246,72.100694,23,287,264,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002039.SZ,黔源电力,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
204,inspect_esg_tables,2247,72.100694,26,374,348,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002056.SZ,横店东磁,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
205,inspect_esg_tables,2249,72.100694,160,279,119,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002074.SZ,国轩高科,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
206,inspect_esg_tables,2250,72.100694,198,306,108,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002090.SZ,金智科技,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
207,inspect_esg_tables,2251,72.100694,118,220,102,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002249.SZ,大洋电机,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
208,inspect_esg_tables,2252,72.100694,116,326,210,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002276.SZ,万马股份,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
209,inspect_esg_tables,2253,72.100694,175,364,189,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,00228.HK,CHINA ENERGY,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
210,inspect_esg_tables,2254,72.100694,75,285,210,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002335.SZ,科华数据,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
211,inspect_esg_tables,2256,72.100694,130,253,123,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002479.SZ,富春环保,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
212,inspect_esg_tables,2257,72.100694,179,282,103,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002487.SZ,大金重工,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
213,inspect_esg_tables,2258,72.100694,113,290,177,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002506.SZ,协鑫集成,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
214,inspect_esg_tables,2259,72.100694,178,375,197,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002531.SZ,天顺风能,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
215,inspect_esg_tables,2260,72.100694,150,440,290,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002608.SZ,江苏国信,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
216,inspect_esg_tables,2261,72.100694,123,392,269,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002692.SZ,远程股份,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
217,inspect_esg_tables,2538,70.420139,104,294,190,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,000096.SZ,广聚能源,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
218,inspect_esg_tables,2541,70.420139,190,477,287,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,000554.SZ,泰山石油,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
219,inspect_esg_tables,2542,70.420139,152,416,264,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,000682.SZ,东方电子,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
